Código región,Código provincia,Código comuna,Años de escolaridad promedio,edad_min,edad_max
6,61.0,6116.0,11.5,45,49.0
6,61.0,6116.0,10.8,50,54.0
6,61.0,6116.0,9.7,55,59.0
6,61.0,6116.0,8.9,60,64.0
6,61.0,6116.0,8.4,65,69.0
6,61.0,6116.0,7.8,70,74.0
6,61.0,6116.0,6.8,75,79.0
6,61.0,6116.0,6.4,80,84.0
6,61.0,6116.0,5.6,85,
6,61.0,6117.0,0,0,4.0
6,61.0,6117.0,1.4,5,9.0
6,61.0,6117.0,6,10,14.0
6,61.0,6117.0,10.5,15,19.0
6,61.0,6117.0,12.9,20,24.0
6,61.0,6117.0,13.4,25,29.0
6,61.0,6117.0,13.2,30,34.0
6,61.0,6117.0,13,35,39.0
6,61.0,6117.0,12.5,40,44.0
6,61.0,6117.0,11.7,45,49.0
6,61.0,6117.0,11,50,54.0
6,61.0,6117.0,10.1,55,59.0
6,61.0,6117.0,9.4,60,64.0
6,61.0,6117.0,9,65,69.0
6,61.0,6117.0,8.4,70,74.0
6,61.0,6117.0,7.1,75,79.0
6,61.0,6117.0,6.3,80,84.0
6,61.0,6117.0,5.6,85,
6,62.0,6201.0,0,0,4.0
6,62.0,6201.0,1.4,5,9.0
6,62.0,6201.0,6,10,14.0
6,62.0,6201.0,10.5,15,19.0
6,62.0,6201.0,12.8,20,24.0
6,62.0,6201.0,13.8,25,29.0
6,62.0,6201.0,14.1,30,34.0
6,62.0,6201.0,14.1,35,39.0
6,62.0,6201.0,13.7,40,44.0
6,62.0,6201.0,12.4,45,49.0
6,62.0,6201.0,11.6,50,54.0
6,62.0,6201.0,10.6,55,59.0
6,62.0,6201.0,10.1,60,64.0
6,62.0,6201.0,9.8,65,69.0
6,62.0,6201.0,9.1,70,74.0
6,62.0,6201.0,7.6,75,79.0
6,62.0,6201.0,6.5,80,84.0
6,62.0,6201.0,5.6,85,
6,62.0,6202.0,0,0,4.0
6,62.0,6202.0,1.5,5,9.0
6,62.0,6202.0,5.9,10,14.0
6,62.0,6202.0,10.4,15,19.0
6,62.0,6202.0,13,20,24.0
6,62.0,6202.0,13.4,25,29.0
6,62.0,6202.0,13.3,30,34.0
6,62.0,6202.0,12.9,35,39.0
6,62.0,6202.0,12.3,40,44.0
6,62.0,6202.0,11.5,45,49.0
6,62.0,6202.0,10.6,50,54.0
6,62.0,6202.0,9.3,55,59.0
6,62.0,6202.0,8.8,60,64.0
6,62.0,6202.0,8.3,65,69.0
6,62.0,6202.0,7.5,70,74.0
6,62.0,6202.0,6.5,75,79.0
6,62.0,6202.0,5,80,84.0
6,62.0,6202.0,4.8,85,
6,62.0,6203.0,0,0,4.0
6,62.0,6203.0,1.3,5,9.0
6,62.0,6203.0,6,10,14.0
6,62.0,6203.0,10.1,15,19.0
6,62.0,6203.0,12.8,20,24.0
6,62.0,6203.0,13.2,25,29.0
6,62.0,6203.0,13.2,30,34.0
6,62.0,6203.0,12.8,35,39.0
6,62.0,6203.0,12.2,40,44.0
6,62.0,6203.0,11.2,45,49.0
6,62.0,6203.0,10.6,50,54.0
6,62.0,6203.0,9.9,55,59.0
6,62.0,6203.0,9.1,60,64.0
6,62.0,6203.0,9.2,65,69.0
6,62.0,6203.0,7.9,70,74.0
6,62.0,6203.0,6.6,75,79.0
6,62.0,6203.0,5.8,80,84.0
6,62.0,6203.0,4,85,
6,62.0,6204.0,0,0,4.0
6,62.0,6204.0,1.5,5,9.0
6,62.0,6204.0,6,10,14.0
6,62.0,6204.0,10.5,15,19.0
6,62.0,6204.0,13,20,24.0
6,62.0,6204.0,13.4,25,29.0
6,62.0,6204.0,13,30,34.0
6,62.0,6204.0,12.7,35,39.0
6,62.0,6204.0,11.9,40,44.0
6,62.0,6204.0,10.6,45,49.0
6,62.0,6204.0,10.1,50,54.0
6,62.0,6204.0,9.3,55,59.0
6,62.0,6204.0,8.1,60,64.0
6,62.0,6204.0,8.3,65,69.0
6,62.0,6204.0,7.1,70,74.0
6,62.0,6204.0,5.9,75,79.0
6,62.0,6204.0,4.6,80,84.0
6,62.0,6204.0,3.4,85,
6,62.0,6205.0,0,0,4.0
6,62.0,6205.0,1.5,5,9.0
6,62.0,6205.0,5.9,10,14.0
6,62.0,6205.0,10.4,15,19.0
6,62.0,6205.0,12.6,20,24.0
6,62.0,6205.0,13.4,25,29.0
6,62.0,6205.0,14,30,34.0
6,62.0,6205.0,13.7,35,39.0
6,62.0,6205.0,13.2,40,44.0
6,62.0,6205.0,12.2,45,49.0
6,62.0,6205.0,11.1,50,54.0
6,62.0,6205.0,10.1,55,59.0
6,62.0,6205.0,9.3,60,64.0
6,62.0,6205.0,9,65,69.0
6,62.0,6205.0,8.3,70,74.0
6,62.0,6205.0,7.5,75,79.0
6,62.0,6205.0,6.3,80,84.0
6,62.0,6205.0,5.5,85,
6,62.0,6206.0,0,0,4.0
6,62.0,6206.0,1.3,5,9.0
6,62.0,6206.0,6.3,10,14.0
6,62.0,6206.0,10.4,15,19.0
6,62.0,6206.0,12.8,20,24.0
6,62.0,6206.0,13.2,25,29.0
6,62.0,6206.0,12.5,30,34.0
6,62.0,6206.0,12.3,35,39.0
6,62.0,6206.0,11.3,40,44.0
6,62.0,6206.0,9.8,45,49.0
6,62.0,6206.0,9.3,50,54.0
6,62.0,6206.0,8.6,55,59.0
6,62.0,6206.0,8.2,60,64.0
6,62.0,6206.0,7.3,65,69.0
6,62.0,6206.0,6.1,70,74.0
6,62.0,6206.0,4.8,75,79.0
6,62.0,6206.0,3.6,80,84.0
6,62.0,6206.0,3.2,85,
6,63.0,6301.0,0,0,4.0
6,63.0,6301.0,1.4,5,9.0
6,63.0,6301.0,6,10,14.0
6,63.0,6301.0,10.4,15,19.0
6,63.0,6301.0,12.7,20,24.0
6,63.0,6301.0,13.5,25,29.0
6,63.0,6301.0,13.5,30,34.0
6,63.0,6301.0,13.3,35,39.0
6,63.0,6301.0,12.9,40,44.0
6,63.0,6301.0,12.1,45,49.0
6,63.0,6301.0,11.6,50,54.0
6,63.0,6301.0,10.8,55,59.0
6,63.0,6301.0,10.5,60,64.0
6,63.0,6301.0,10.1,65,69.0
6,63.0,6301.0,9.4,70,74.0
6,63.0,6301.0,8.4,75,79.0
6,63.0,6301.0,7.5,80,84.0
6,63.0,6301.0,7.3,85,
6,63.0,6302.0,0,0,4.0
6,63.0,6302.0,1.5,5,9.0
6,63.0,6302.0,6,10,14.0
6,63.0,6302.0,10.7,15,19.0
6,63.0,6302.0,13.1,20,24.0
6,63.0,6302.0,13.2,25,29.0
6,63.0,6302.0,12.7,30,34.0
6,63.0,6302.0,12.2,35,39.0
6,63.0,6302.0,11,40,44.0
6,63.0,6302.0,10.5,45,49.0
6,63.0,6302.0,9.5,50,54.0
6,63.0,6302.0,8.7,55,59.0
6,63.0,6302.0,8.2,60,64.0
6,63.0,6302.0,7.5,65,69.0
6,63.0,6302.0,6.4,70,74.0
6,63.0,6302.0,5.2,75,79.0
6,63.0,6302.0,4.4,80,84.0
6,63.0,6302.0,3.6,85,
6,63.0,6303.0,0,0,4.0
6,63.0,6303.0,1.4,5,9.0
6,63.0,6303.0,6.1,10,14.0
6,63.0,6303.0,10.5,15,19.0
6,63.0,6303.0,12.7,20,24.0
6,63.0,6303.0,13.1,25,29.0
6,63.0,6303.0,12.8,30,34.0
6,63.0,6303.0,12.4,35,39.0
6,63.0,6303.0,11.5,40,44.0
6,63.0,6303.0,10.5,45,49.0
6,63.0,6303.0,9.9,50,54.0
6,63.0,6303.0,9,55,59.0
6,63.0,6303.0,8.3,60,64.0
6,63.0,6303.0,8,65,69.0
6,63.0,6303.0,7.1,70,74.0
6,63.0,6303.0,5.8,75,79.0
6,63.0,6303.0,5.3,80,84.0
6,63.0,6303.0,4.7,85,
6,63.0,6304.0,0,0,4.0
6,63.0,6304.0,1.6,5,9.0
6,63.0,6304.0,6.2,10,14.0
6,63.0,6304.0,10.6,15,19.0
6,63.0,6304.0,13.1,20,24.0
6,63.0,6304.0,13.2,25,29.0
6,63.0,6304.0,12.9,30,34.0
6,63.0,6304.0,12.3,35,39.0
6,63.0,6304.0,11.1,40,44.0
6,63.0,6304.0,10.5,45,49.0
6,63.0,6304.0,9.7,50,54.0
6,63.0,6304.0,8.8,55,59.0
6,63.0,6304.0,8,60,64.0
6,63.0,6304.0,8.1,65,69.0
6,63.0,6304.0,7.1,70,74.0
6,63.0,6304.0,5,75,79.0
6,63.0,6304.0,4.2,80,84.0
6,63.0,6304.0,3.5,85,
6,63.0,6305.0,0,0,4.0
6,63.0,6305.0,1.3,5,9.0
6,63.0,6305.0,6,10,14.0
6,63.0,6305.0,10.6,15,19.0
6,63.0,6305.0,12.6,20,24.0
6,63.0,6305.0,13.2,25,29.0
6,63.0,6305.0,12.8,30,34.0
6,63.0,6305.0,12.5,35,39.0
6,63.0,6305.0,11.8,40,44.0
6,63.0,6305.0,11,45,49.0
6,63.0,6305.0,10.3,50,54.0
6,63.0,6305.0,9.1,55,59.0
6,63.0,6305.0,8.6,60,64.0
6,63.0,6305.0,8.2,65,69.0
6,63.0,6305.0,7.3,70,74.0
6,63.0,6305.0,6,75,79.0
6,63.0,6305.0,5.1,80,84.0
6,63.0,6305.0,4.3,85,
6,63.0,6306.0,0,0,4.0
6,63.0,6306.0,1.5,5,9.0
6,63.0,6306.0,6.1,10,14.0
6,63.0,6306.0,10.6,15,19.0
6,63.0,6306.0,13.1,20,24.0
6,63.0,6306.0,13.2,25,29.0
6,63.0,6306.0,12.9,30,34.0
6,63.0,6306.0,12.5,35,39.0
6,63.0,6306.0,11.7,40,44.0
6,63.0,6306.0,10.5,45,49.0
6,63.0,6306.0,9.8,50,54.0
6,63.0,6306.0,8.9,55,59.0
6,63.0,6306.0,8.2,60,64.0
6,63.0,6306.0,7.8,65,69.0
6,63.0,6306.0,6.7,70,74.0
6,63.0,6306.0,5.1,75,79.0
6,63.0,6306.0,5,80,84.0
6,63.0,6306.0,3.8,85,
6,63.0,6307.0,0,0,4.0
6,63.0,6307.0,1.5,5,9.0
6,63.0,6307.0,6.2,10,14.0
6,63.0,6307.0,10.6,15,19.0
6,63.0,6307.0,13,20,24.0
6,63.0,6307.0,13.6,25,29.0
6,63.0,6307.0,13.2,30,34.0
6,63.0,6307.0,12.8,35,39.0
6,63.0,6307.0,12.3,40,44.0
6,63.0,6307.0,11.1,45,49.0
6,63.0,6307.0,10.3,50,54.0
6,63.0,6307.0,9.5,55,59.0
6,63.0,6307.0,8.6,60,64.0
6,63.0,6307.0,8.3,65,69.0
6,63.0,6307.0,7.1,70,74.0
6,63.0,6307.0,6.3,75,79.0
6,63.0,6307.0,4.7,80,84.0
6,63.0,6307.0,4.3,85,
6,63.0,6308.0,0,0,4.0
6,63.0,6308.0,1.4,5,9.0
6,63.0,6308.0,6.2,10,14.0
6,63.0,6308.0,10.8,15,19.0
6,63.0,6308.0,12.9,20,24.0
6,63.0,6308.0,13,25,29.0
6,63.0,6308.0,12.7,30,34.0
6,63.0,6308.0,12.3,35,39.0
6,63.0,6308.0,11.4,40,44.0
6,63.0,6308.0,10.9,45,49.0
6,63.0,6308.0,9.8,50,54.0
6,63.0,6308.0,9.2,55,59.0
6,63.0,6308.0,8.4,60,64.0
6,63.0,6308.0,8,65,69.0
6,63.0,6308.0,7.5,70,74.0
6,63.0,6308.0,5.9,75,79.0
6,63.0,6308.0,5.1,80,84.0
6,63.0,6308.0,3.9,85,
6,63.0,6309.0,0,0,4.0
6,63.0,6309.0,1.5,5,9.0
6,63.0,6309.0,6.2,10,14.0
6,63.0,6309.0,10.6,15,19.0
6,63.0,6309.0,12.7,20,24.0
6,63.0,6309.0,13.6,25,29.0
6,63.0,6309.0,12.6,30,34.0
6,63.0,6309.0,12.7,35,39.0
6,63.0,6309.0,11.5,40,44.0
6,63.0,6309.0,10.4,45,49.0
6,63.0,6309.0,10.1,50,54.0
6,63.0,6309.0,9.1,55,59.0
6,63.0,6309.0,8.3,60,64.0
6,63.0,6309.0,7.9,65,69.0
6,63.0,6309.0,7.1,70,74.0
6,63.0,6309.0,6.1,75,79.0
6,63.0,6309.0,5,80,84.0
6,63.0,6309.0,3.3,85,
6,63.0,6310.0,0,0,4.0
6,63.0,6310.0,1.4,5,9.0
6,63.0,6310.0,6,10,14.0
6,63.0,6310.0,10.6,15,19.0
6,63.0,6310.0,12.8,20,24.0
6,63.0,6310.0,13.7,25,29.0
6,63.0,6310.0,13.5,30,34.0
6,63.0,6310.0,13.3,35,39.0
6,63.0,6310.0,12.6,40,44.0
6,63.0,6310.0,11.9,45,49.0
6,63.0,6310.0,10.9,50,54.0
6,63.0,6310.0,10.2,55,59.0
6,63.0,6310.0,9.8,60,64.0
6,63.0,6310.0,9.4,65,69.0
6,63.0,6310.0,8.5,70,74.0
6,63.0,6310.0,7.3,75,79.0
6,63.0,6310.0,6.1,80,84.0
6,63.0,6310.0,5.2,85,
7,71.0,7101.0,0,0,4.0
7,71.0,7101.0,1.4,5,9.0
7,71.0,7101.0,6,10,14.0
7,71.0,7101.0,10.8,15,19.0
7,71.0,7101.0,13.5,20,24.0
7,71.0,7101.0,14.3,25,29.0
7,71.0,7101.0,14.3,30,34.0
7,71.0,7101.0,14.2,35,39.0
7,71.0,7101.0,13.6,40,44.0
7,71.0,7101.0,12.9,45,49.0
7,71.0,7101.0,12.2,50,54.0
7,71.0,7101.0,11.3,55,59.0
7,71.0,7101.0,10.8,60,64.0
7,71.0,7101.0,10.5,65,69.0
7,71.0,7101.0,10,70,74.0
7,71.0,7101.0,8.9,75,79.0
7,71.0,7101.0,8,80,84.0
7,71.0,7101.0,7.3,85,
7,71.0,7102.0,0,0,4.0
7,71.0,7102.0,1.5,5,9.0
7,71.0,7102.0,6,10,14.0
7,71.0,7102.0,10.4,15,19.0
7,71.0,7102.0,12.6,20,24.0
7,71.0,7102.0,12.9,25,29.0
7,71.0,7102.0,12.9,30,34.0
7,71.0,7102.0,12.5,35,39.0
7,71.0,7102.0,11.9,40,44.0
7,71.0,7102.0,11,45,49.0
7,71.0,7102.0,10.5,50,54.0
7,71.0,7102.0,9.8,55,59.0
7,71.0,7102.0,9.2,60,64.0
7,71.0,7102.0,8.7,65,69.0
7,71.0,7102.0,8.2,70,74.0
7,71.0,7102.0,6.7,75,79.0
7,71.0,7102.0,6.1,80,84.0
7,71.0,7102.0,5.5,85,
7,71.0,7103.0,0,0,4.0
7,71.0,7103.0,1.5,5,9.0
7,71.0,7103.0,6.1,10,14.0
7,71.0,7103.0,10.6,15,19.0
7,71.0,7103.0,12.9,20,24.0
7,71.0,7103.0,13.6,25,29.0
7,71.0,7103.0,12.9,30,34.0
7,71.0,7103.0,12,35,39.0
7,71.0,7103.0,11.1,40,44.0
7,71.0,7103.0,10,45,49.0
7,71.0,7103.0,9.2,50,54.0
7,71.0,7103.0,8.6,55,59.0
7,71.0,7103.0,7.9,60,64.0
7,71.0,7103.0,7.4,65,69.0
7,71.0,7103.0,6.2,70,74.0
7,71.0,7103.0,6,75,79.0
7,71.0,7103.0,4.5,80,84.0
7,71.0,7103.0,4.2,85,
7,71.0,7104.0,0,0,4.0
7,71.0,7104.0,1.4,5,9.0
7,71.0,7104.0,6.2,10,14.0
7,71.0,7104.0,10.4,15,19.0
7,71.0,7104.0,12.9,20,24.0
7,71.0,7104.0,12.7,25,29.0
7,71.0,7104.0,12.5,30,34.0
7,71.0,7104.0,11.5,35,39.0
7,71.0,7104.0,10.6,40,44.0
7,71.0,7104.0,9.6,45,49.0
7,71.0,7104.0,8.9,50,54.0
7,71.0,7104.0,8,55,59.0
7,71.0,7104.0,7.3,60,64.0
7,71.0,7104.0,6,65,69.0
7,71.0,7104.0,4.7,70,74.0
7,71.0,7104.0,3.8,75,79.0
7,71.0,7104.0,3.1,80,84.0
7,71.0,7104.0,2.5,85,
7,71.0,7105.0,0,0,4.0
7,71.0,7105.0,1.4,5,9.0
7,71.0,7105.0,6.1,10,14.0
7,71.0,7105.0,10.6,15,19.0
7,71.0,7105.0,13.2,20,24.0
7,71.0,7105.0,13.7,25,29.0
7,71.0,7105.0,13.7,30,34.0
7,71.0,7105.0,13.6,35,39.0
7,71.0,7105.0,13,40,44.0
7,71.0,7105.0,12.1,45,49.0
7,71.0,7105.0,11.2,50,54.0
7,71.0,7105.0,10.1,55,59.0
7,71.0,7105.0,9.6,60,64.0
7,71.0,7105.0,8.9,65,69.0
7,71.0,7105.0,8.1,70,74.0
7,71.0,7105.0,6.9,75,79.0
7,71.0,7105.0,6.5,80,84.0
7,71.0,7105.0,5.2,85,
7,71.0,7106.0,0,0,4.0
7,71.0,7106.0,1.6,5,9.0
7,71.0,7106.0,6.1,10,14.0
7,71.0,7106.0,10.7,15,19.0
7,71.0,7106.0,13.1,20,24.0
7,71.0,7106.0,13.3,25,29.0
7,71.0,7106.0,12.8,30,34.0
7,71.0,7106.0,12.4,35,39.0
7,71.0,7106.0,11.9,40,44.0
7,71.0,7106.0,10.6,45,49.0
7,71.0,7106.0,9.5,50,54.0
7,71.0,7106.0,9,55,59.0
7,71.0,7106.0,8.2,60,64.0
7,71.0,7106.0,8,65,69.0
7,71.0,7106.0,6.9,70,74.0
7,71.0,7106.0,5.4,75,79.0
7,71.0,7106.0,5.1,80,84.0
7,71.0,7106.0,3.5,85,
7,71.0,7107.0,0,0,4.0
7,71.0,7107.0,1.4,5,9.0
7,71.0,7107.0,6.2,10,14.0
7,71.0,7107.0,10.7,15,19.0
7,71.0,7107.0,13.3,20,24.0
7,71.0,7107.0,13.4,25,29.0
7,71.0,7107.0,12.6,30,34.0
7,71.0,7107.0,12.3,35,39.0
7,71.0,7107.0,11.6,40,44.0
7,71.0,7107.0,10.7,45,49.0
7,71.0,7107.0,10,50,54.0
7,71.0,7107.0,9.2,55,59.0
7,71.0,7107.0,8.4,60,64.0
7,71.0,7107.0,7.6,65,69.0
7,71.0,7107.0,6.4,70,74.0
7,71.0,7107.0,5.4,75,79.0
7,71.0,7107.0,3.7,80,84.0
7,71.0,7107.0,3.9,85,
7,71.0,7108.0,0,0,4.0
7,71.0,7108.0,1.7,5,9.0
7,71.0,7108.0,6.3,10,14.0
7,71.0,7108.0,10.6,15,19.0
7,71.0,7108.0,12.6,20,24.0
7,71.0,7108.0,12.9,25,29.0
7,71.0,7108.0,12.5,30,34.0
7,71.0,7108.0,11.7,35,39.0
7,71.0,7108.0,11.1,40,44.0
7,71.0,7108.0,9.8,45,49.0
7,71.0,7108.0,8.9,50,54.0
7,71.0,7108.0,8.4,55,59.0
7,71.0,7108.0,7.8,60,64.0
7,71.0,7108.0,7.4,65,69.0
7,71.0,7108.0,5.9,70,74.0
7,71.0,7108.0,4.8,75,79.0
7,71.0,7108.0,3.8,80,84.0
7,71.0,7108.0,2.4,85,
7,71.0,7109.0,0,0,4.0
7,71.0,7109.0,1.4,5,9.0
7,71.0,7109.0,6,10,14.0
7,71.0,7109.0,10.7,15,19.0
7,71.0,7109.0,12.9,20,24.0
7,71.0,7109.0,13,25,29.0
7,71.0,7109.0,12.6,30,34.0
7,71.0,7109.0,12,35,39.0
7,71.0,7109.0,11.1,40,44.0
7,71.0,7109.0,10.3,45,49.0
7,71.0,7109.0,9.5,50,54.0
7,71.0,7109.0,8.6,55,59.0
7,71.0,7109.0,8.2,60,64.0
7,71.0,7109.0,7.8,65,69.0
7,71.0,7109.0,6.7,70,74.0
7,71.0,7109.0,5.3,75,79.0
7,71.0,7109.0,4.7,80,84.0
7,71.0,7109.0,3.8,85,
7,71.0,7110.0,0,0,4.0
7,71.0,7110.0,1.5,5,9.0
7,71.0,7110.0,6,10,14.0
7,71.0,7110.0,10.7,15,19.0
7,71.0,7110.0,12.8,20,24.0
7,71.0,7110.0,13.3,25,29.0
7,71.0,7110.0,12.7,30,34.0
7,71.0,7110.0,12.3,35,39.0
7,71.0,7110.0,11.6,40,44.0
7,71.0,7110.0,10.8,45,49.0
7,71.0,7110.0,9.8,50,54.0
7,71.0,7110.0,9.1,55,59.0
7,71.0,7110.0,8.6,60,64.0
7,71.0,7110.0,8,65,69.0
7,71.0,7110.0,6.8,70,74.0
7,71.0,7110.0,5.6,75,79.0
7,71.0,7110.0,3.9,80,84.0
7,71.0,7110.0,4.7,85,
7,72.0,7201.0,0,0,4.0
7,72.0,7201.0,1.5,5,9.0
7,72.0,7201.0,6.2,10,14.0
7,72.0,7201.0,10.6,15,19.0
7,72.0,7201.0,12.9,20,24.0
7,72.0,7201.0,13.2,25,29.0
7,72.0,7201.0,13.2,30,34.0
7,72.0,7201.0,12.8,35,39.0
7,72.0,7201.0,11.7,40,44.0
7,72.0,7201.0,10.9,45,49.0
7,72.0,7201.0,10.1,50,54.0
7,72.0,7201.0,9.5,55,59.0
7,72.0,7201.0,9.2,60,64.0
7,72.0,7201.0,9,65,69.0
7,72.0,7201.0,8,70,74.0
7,72.0,7201.0,7,75,79.0
7,72.0,7201.0,5.7,80,84.0
7,72.0,7201.0,5.3,85,
7,72.0,7202.0,0,0,4.0
7,72.0,7202.0,1.4,5,9.0
7,72.0,7202.0,6.1,10,14.0
7,72.0,7202.0,10.6,15,19.0
7,72.0,7202.0,12.8,20,24.0
7,72.0,7202.0,12.9,25,29.0
7,72.0,7202.0,12.2,30,34.0
7,72.0,7202.0,11.7,35,39.0
7,72.0,7202.0,10.7,40,44.0
7,72.0,7202.0,9.3,45,49.0
7,72.0,7202.0,9.1,50,54.0
7,72.0,7202.0,8.3,55,59.0
7,72.0,7202.0,8,60,64.0
7,72.0,7202.0,7.5,65,69.0
7,72.0,7202.0,6.9,70,74.0
7,72.0,7202.0,5.7,75,79.0
7,72.0,7202.0,4.8,80,84.0
7,72.0,7202.0,3.7,85,
7,72.0,7203.0,0,0,4.0
7,72.0,7203.0,1.5,5,9.0
7,72.0,7203.0,6,10,14.0
7,72.0,7203.0,10.5,15,19.0
7,72.0,7203.0,12.8,20,24.0
7,72.0,7203.0,13.7,25,29.0
7,72.0,7203.0,13.5,30,34.0
7,72.0,7203.0,13,35,39.0
7,72.0,7203.0,11.9,40,44.0
7,72.0,7203.0,10.4,45,49.0
7,72.0,7203.0,10.1,50,54.0
7,72.0,7203.0,9.5,55,59.0
7,72.0,7203.0,9.6,60,64.0
7,72.0,7203.0,10.1,65,69.0
7,72.0,7203.0,8.6,70,74.0
7,72.0,7203.0,7.5,75,79.0
7,72.0,7203.0,6.2,80,84.0
7,72.0,7203.0,5.1,85,
7,73.0,7301.0,0,0,4.0
7,73.0,7301.0,1.4,5,9.0
7,73.0,7301.0,6,10,14.0
7,73.0,7301.0,10.5,15,19.0
7,73.0,7301.0,13.1,20,24.0
7,73.0,7301.0,13.8,25,29.0
7,73.0,7301.0,13.9,30,34.0
7,73.0,7301.0,13.5,35,39.0
7,73.0,7301.0,12.9,40,44.0
7,73.0,7301.0,12.2,45,49.0
7,73.0,7301.0,11.4,50,54.0
7,73.0,7301.0,10.5,55,59.0
7,73.0,7301.0,10.1,60,64.0
7,73.0,7301.0,9.7,65,69.0
7,73.0,7301.0,8.9,70,74.0
7,73.0,7301.0,7.9,75,79.0
7,73.0,7301.0,6.9,80,84.0
7,73.0,7301.0,6.6,85,
7,73.0,7302.0,0,0,4.0
7,73.0,7302.0,1.4,5,9.0
7,73.0,7302.0,5.9,10,14.0
7,73.0,7302.0,10.5,15,19.0
7,73.0,7302.0,13.3,20,24.0
7,73.0,7302.0,13.7,25,29.0
7,73.0,7302.0,13.4,30,34.0
7,73.0,7302.0,12.8,35,39.0
7,73.0,7302.0,11.7,40,44.0
7,73.0,7302.0,10.7,45,49.0
7,73.0,7302.0,9.8,50,54.0
7,73.0,7302.0,8.9,55,59.0
7,73.0,7302.0,7.8,60,64.0
7,73.0,7302.0,7.5,65,69.0
7,73.0,7302.0,6.4,70,74.0
7,73.0,7302.0,5.1,75,79.0
7,73.0,7302.0,3.9,80,84.0
7,73.0,7302.0,3.6,85,
7,73.0,7303.0,0,0,4.0
7,73.0,7303.0,1.4,5,9.0
7,73.0,7303.0,6.3,10,14.0
7,73.0,7303.0,10.5,15,19.0
7,73.0,7303.0,13.2,20,24.0
7,73.0,7303.0,13.9,25,29.0
7,73.0,7303.0,13.6,30,34.0
7,73.0,7303.0,13.3,35,39.0
7,73.0,7303.0,12.2,40,44.0
7,73.0,7303.0,11.3,45,49.0
7,73.0,7303.0,10.4,50,54.0
7,73.0,7303.0,9.6,55,59.0
7,73.0,7303.0,8.7,60,64.0
7,73.0,7303.0,8.3,65,69.0
7,73.0,7303.0,8.1,70,74.0
7,73.0,7303.0,6.6,75,79.0
7,73.0,7303.0,5.6,80,84.0
7,73.0,7303.0,4.7,85,
7,73.0,7304.0,0,0,4.0
7,73.0,7304.0,1.5,5,9.0
7,73.0,7304.0,6.1,10,14.0
7,73.0,7304.0,10.5,15,19.0
7,73.0,7304.0,12.9,20,24.0
7,73.0,7304.0,13.2,25,29.0
7,73.0,7304.0,12.9,30,34.0
7,73.0,7304.0,12.5,35,39.0
7,73.0,7304.0,11.8,40,44.0
7,73.0,7304.0,11,45,49.0
7,73.0,7304.0,10.3,50,54.0
7,73.0,7304.0,9.3,55,59.0
7,73.0,7304.0,8.7,60,64.0
7,73.0,7304.0,8.5,65,69.0
7,73.0,7304.0,7.7,70,74.0
7,73.0,7304.0,6.5,75,79.0
7,73.0,7304.0,5.6,80,84.0
7,73.0,7304.0,4.8,85,
7,73.0,7305.0,0,0,4.0
7,73.0,7305.0,1.3,5,9.0
7,73.0,7305.0,6.1,10,14.0
7,73.0,7305.0,10.6,15,19.0
7,73.0,7305.0,12.9,20,24.0
7,73.0,7305.0,13.3,25,29.0
7,73.0,7305.0,13,30,34.0
7,73.0,7305.0,12.5,35,39.0
7,73.0,7305.0,11.6,40,44.0
7,73.0,7305.0,10.8,45,49.0
7,73.0,7305.0,9.6,50,54.0
7,73.0,7305.0,8.7,55,59.0
7,73.0,7305.0,8,60,64.0
7,73.0,7305.0,7.4,65,69.0
7,73.0,7305.0,7,70,74.0
7,73.0,7305.0,5.7,75,79.0
7,73.0,7305.0,4.8,80,84.0
7,73.0,7305.0,3.6,85,
7,73.0,7306.0,0,0,4.0
7,73.0,7306.0,1.5,5,9.0
7,73.0,7306.0,6,10,14.0
7,73.0,7306.0,10.7,15,19.0
7,73.0,7306.0,12.9,20,24.0
7,73.0,7306.0,13.2,25,29.0
7,73.0,7306.0,13,30,34.0
7,73.0,7306.0,12.4,35,39.0
7,73.0,7306.0,11.9,40,44.0
7,73.0,7306.0,10.6,45,49.0
7,73.0,7306.0,9.7,50,54.0
7,73.0,7306.0,8.9,55,59.0
7,73.0,7306.0,8.5,60,64.0
7,73.0,7306.0,7.9,65,69.0
7,73.0,7306.0,6.8,70,74.0
7,73.0,7306.0,5.9,75,79.0
7,73.0,7306.0,5.3,80,84.0
7,73.0,7306.0,4.8,85,
7,73.0,7307.0,0,0,4.0
7,73.0,7307.0,1.4,5,9.0
7,73.0,7307.0,6.1,10,14.0
7,73.0,7307.0,10.7,15,19.0
7,73.0,7307.0,13,20,24.0
7,73.0,7307.0,13.3,25,29.0
7,73.0,7307.0,12.7,30,34.0
7,73.0,7307.0,12,35,39.0
7,73.0,7307.0,11.2,40,44.0
7,73.0,7307.0,10,45,49.0
7,73.0,7307.0,9.1,50,54.0
7,73.0,7307.0,8.3,55,59.0
7,73.0,7307.0,7.6,60,64.0
7,73.0,7307.0,7.2,65,69.0
7,73.0,7307.0,5.8,70,74.0
7,73.0,7307.0,4.9,75,79.0
7,73.0,7307.0,4.1,80,84.0
7,73.0,7307.0,3.4,85,
7,73.0,7308.0,0,0,4.0
7,73.0,7308.0,1.5,5,9.0
7,73.0,7308.0,6.2,10,14.0
7,73.0,7308.0,10.5,15,19.0
7,73.0,7308.0,12.8,20,24.0
