Código región,Código provincia,Código comuna,Grupos de edad,Población censada,Hombres,Mujeres
7,73.0,7307.0,50 a 54,1289.0,643.0,646.0
7,73.0,7307.0,55 a 59,1465.0,732.0,733.0
7,73.0,7307.0,60 a 64,1357.0,689.0,668.0
7,73.0,7307.0,65 a 69,1081.0,556.0,525.0
7,73.0,7307.0,70 a 74,831.0,416.0,415.0
7,73.0,7307.0,75 a 79,567.0,322.0,245.0
7,73.0,7307.0,80 a 84,352.0,157.0,195.0
7,73.0,7307.0,85 o más,278.0,122.0,156.0
7,73.0,7308.0,0 a 4,1346.0,668.0,678.0
7,73.0,7308.0,5 a 9,1880.0,950.0,930.0
7,73.0,7308.0,10 a 14,1926.0,1006.0,920.0
7,73.0,7308.0,15 a 19,1926.0,1000.0,926.0
7,73.0,7308.0,20 a 24,1842.0,941.0,901.0
7,73.0,7308.0,25 a 29,1984.0,978.0,1006.0
7,73.0,7308.0,30 a 34,2146.0,1079.0,1067.0
7,73.0,7308.0,35 a 39,2024.0,968.0,1056.0
7,73.0,7308.0,40 a 44,1898.0,916.0,982.0
7,73.0,7308.0,45 a 49,1905.0,884.0,1021.0
7,73.0,7308.0,50 a 54,2075.0,1010.0,1065.0
7,73.0,7308.0,55 a 59,2275.0,1158.0,1117.0
7,73.0,7308.0,60 a 64,2071.0,1023.0,1048.0
7,73.0,7308.0,65 a 69,1687.0,851.0,836.0
7,73.0,7308.0,70 a 74,1232.0,639.0,593.0
7,73.0,7308.0,75 a 79,876.0,449.0,427.0
7,73.0,7308.0,80 a 84,584.0,270.0,314.0
7,73.0,7308.0,85 o más,436.0,192.0,244.0
7,73.0,7309.0,0 a 4,184.0,95.0,89.0
7,73.0,7309.0,5 a 9,243.0,135.0,108.0
7,73.0,7309.0,10 a 14,269.0,137.0,132.0
7,73.0,7309.0,15 a 19,244.0,114.0,130.0
7,73.0,7309.0,20 a 24,212.0,104.0,108.0
7,73.0,7309.0,25 a 29,278.0,141.0,137.0
7,73.0,7309.0,30 a 34,341.0,178.0,163.0
7,73.0,7309.0,35 a 39,300.0,153.0,147.0
7,73.0,7309.0,40 a 44,271.0,151.0,120.0
7,73.0,7309.0,45 a 49,344.0,182.0,162.0
7,73.0,7309.0,50 a 54,354.0,173.0,181.0
7,73.0,7309.0,55 a 59,370.0,194.0,176.0
7,73.0,7309.0,60 a 64,350.0,172.0,178.0
7,73.0,7309.0,65 a 69,306.0,163.0,143.0
7,73.0,7309.0,70 a 74,250.0,133.0,117.0
7,73.0,7309.0,75 a 79,181.0,96.0,85.0
7,73.0,7309.0,80 a 84,120.0,60.0,60.0
7,73.0,7309.0,85 o más,99.0,45.0,54.0
7,74.0,7401.0,0 a 4,4459.0,2242.0,2217.0
7,74.0,7401.0,5 a 9,6270.0,3206.0,3064.0
7,74.0,7401.0,10 a 14,6992.0,3606.0,3386.0
7,74.0,7401.0,15 a 19,6205.0,3180.0,3025.0
7,74.0,7401.0,20 a 24,5522.0,2805.0,2717.0
7,74.0,7401.0,25 a 29,6355.0,3150.0,3205.0
7,74.0,7401.0,30 a 34,7274.0,3581.0,3693.0
7,74.0,7401.0,35 a 39,6994.0,3356.0,3638.0
7,74.0,7401.0,40 a 44,6623.0,3046.0,3577.0
7,74.0,7401.0,45 a 49,5980.0,2741.0,3239.0
7,74.0,7401.0,50 a 54,6055.0,2813.0,3242.0
7,74.0,7401.0,55 a 59,6473.0,2929.0,3544.0
7,74.0,7401.0,60 a 64,6340.0,2928.0,3412.0
7,74.0,7401.0,65 a 69,5260.0,2324.0,2936.0
7,74.0,7401.0,70 a 74,3929.0,1785.0,2144.0
7,74.0,7401.0,75 a 79,2737.0,1223.0,1514.0
7,74.0,7401.0,80 a 84,1753.0,679.0,1074.0
7,74.0,7401.0,85 o más,1523.0,564.0,959.0
7,74.0,7402.0,0 a 4,1079.0,555.0,524.0
7,74.0,7402.0,5 a 9,1459.0,780.0,679.0
7,74.0,7402.0,10 a 14,1611.0,850.0,761.0
7,74.0,7402.0,15 a 19,1528.0,760.0,768.0
7,74.0,7402.0,20 a 24,1381.0,678.0,703.0
7,74.0,7402.0,25 a 29,1412.0,691.0,721.0
7,74.0,7402.0,30 a 34,1561.0,766.0,795.0
7,74.0,7402.0,35 a 39,1552.0,726.0,826.0
7,74.0,7402.0,40 a 44,1437.0,666.0,771.0
7,74.0,7402.0,45 a 49,1329.0,645.0,684.0
7,74.0,7402.0,50 a 54,1494.0,684.0,810.0
7,74.0,7402.0,55 a 59,1541.0,756.0,785.0
7,74.0,7402.0,60 a 64,1483.0,722.0,761.0
7,74.0,7402.0,65 a 69,1299.0,626.0,673.0
7,74.0,7402.0,70 a 74,1038.0,521.0,517.0
7,74.0,7402.0,75 a 79,685.0,341.0,344.0
7,74.0,7402.0,80 a 84,430.0,192.0,238.0
7,74.0,7402.0,85 o más,318.0,128.0,190.0
7,74.0,7403.0,0 a 4,1603.0,809.0,794.0
7,74.0,7403.0,5 a 9,2061.0,1084.0,977.0
7,74.0,7403.0,10 a 14,2172.0,1088.0,1084.0
7,74.0,7403.0,15 a 19,2063.0,1067.0,996.0
7,74.0,7403.0,20 a 24,1847.0,894.0,953.0
7,74.0,7403.0,25 a 29,2030.0,999.0,1031.0
7,74.0,7403.0,30 a 34,2279.0,1095.0,1184.0
7,74.0,7403.0,35 a 39,2256.0,1097.0,1159.0
7,74.0,7403.0,40 a 44,2118.0,1047.0,1071.0
7,74.0,7403.0,45 a 49,2130.0,1040.0,1090.0
7,74.0,7403.0,50 a 54,2261.0,1076.0,1185.0
7,74.0,7403.0,55 a 59,2549.0,1268.0,1281.0
7,74.0,7403.0,60 a 64,2449.0,1206.0,1243.0
7,74.0,7403.0,65 a 69,1934.0,1043.0,891.0
7,74.0,7403.0,70 a 74,1410.0,722.0,688.0
7,74.0,7403.0,75 a 79,1058.0,541.0,517.0
7,74.0,7403.0,80 a 84,643.0,314.0,329.0
7,74.0,7403.0,85 o más,436.0,208.0,228.0
7,74.0,7404.0,0 a 4,2115.0,1074.0,1041.0
7,74.0,7404.0,5 a 9,2888.0,1432.0,1456.0
7,74.0,7404.0,10 a 14,3247.0,1687.0,1560.0
7,74.0,7404.0,15 a 19,2859.0,1426.0,1433.0
7,74.0,7404.0,20 a 24,2351.0,1197.0,1154.0
7,74.0,7404.0,25 a 29,2874.0,1398.0,1476.0
7,74.0,7404.0,30 a 34,3224.0,1542.0,1682.0
7,74.0,7404.0,35 a 39,3173.0,1493.0,1680.0
7,74.0,7404.0,40 a 44,2897.0,1366.0,1531.0
7,74.0,7404.0,45 a 49,2758.0,1327.0,1431.0
7,74.0,7404.0,50 a 54,3159.0,1466.0,1693.0
7,74.0,7404.0,55 a 59,3116.0,1454.0,1662.0
7,74.0,7404.0,60 a 64,2914.0,1387.0,1527.0
7,74.0,7404.0,65 a 69,2557.0,1214.0,1343.0
7,74.0,7404.0,70 a 74,1987.0,987.0,1000.0
7,74.0,7404.0,75 a 79,1392.0,664.0,728.0
7,74.0,7404.0,80 a 84,980.0,424.0,556.0
7,74.0,7404.0,85 o más,832.0,310.0,522.0
7,74.0,7405.0,0 a 4,1027.0,500.0,527.0
7,74.0,7405.0,5 a 9,1384.0,703.0,681.0
7,74.0,7405.0,10 a 14,1483.0,772.0,711.0
7,74.0,7405.0,15 a 19,1371.0,702.0,669.0
7,74.0,7405.0,20 a 24,1240.0,642.0,598.0
7,74.0,7405.0,25 a 29,1306.0,628.0,678.0
7,74.0,7405.0,30 a 34,1481.0,698.0,783.0
7,74.0,7405.0,35 a 39,1407.0,666.0,741.0
7,74.0,7405.0,40 a 44,1316.0,631.0,685.0
7,74.0,7405.0,45 a 49,1446.0,693.0,753.0
7,74.0,7405.0,50 a 54,1638.0,810.0,828.0
7,74.0,7405.0,55 a 59,1795.0,910.0,885.0
7,74.0,7405.0,60 a 64,1595.0,808.0,787.0
7,74.0,7405.0,65 a 69,1329.0,675.0,654.0
7,74.0,7405.0,70 a 74,1043.0,540.0,503.0
7,74.0,7405.0,75 a 79,698.0,365.0,333.0
7,74.0,7405.0,80 a 84,439.0,205.0,234.0
7,74.0,7405.0,85 o más,312.0,134.0,178.0
7,74.0,7406.0,0 a 4,2494.0,1272.0,1222.0
7,74.0,7406.0,5 a 9,3307.0,1639.0,1668.0
7,74.0,7406.0,10 a 14,3668.0,1826.0,1842.0
7,74.0,7406.0,15 a 19,3426.0,1748.0,1678.0
7,74.0,7406.0,20 a 24,3111.0,1587.0,1524.0
7,74.0,7406.0,25 a 29,3359.0,1644.0,1715.0
7,74.0,7406.0,30 a 34,3772.0,1772.0,2000.0
7,74.0,7406.0,35 a 39,3372.0,1527.0,1845.0
7,74.0,7406.0,40 a 44,3056.0,1378.0,1678.0
7,74.0,7406.0,45 a 49,2879.0,1348.0,1531.0
7,74.0,7406.0,50 a 54,3230.0,1517.0,1713.0
7,74.0,7406.0,55 a 59,3266.0,1523.0,1743.0
7,74.0,7406.0,60 a 64,3022.0,1407.0,1615.0
7,74.0,7406.0,65 a 69,2432.0,1150.0,1282.0
7,74.0,7406.0,70 a 74,1996.0,999.0,997.0
7,74.0,7406.0,75 a 79,1468.0,701.0,767.0
7,74.0,7406.0,80 a 84,952.0,418.0,534.0
7,74.0,7406.0,85 o más,749.0,276.0,473.0
7,74.0,7407.0,0 a 4,851.0,429.0,422.0
7,74.0,7407.0,5 a 9,1126.0,575.0,551.0
7,74.0,7407.0,10 a 14,1260.0,657.0,603.0
7,74.0,7407.0,15 a 19,1130.0,561.0,569.0
7,74.0,7407.0,20 a 24,1067.0,517.0,550.0
7,74.0,7407.0,25 a 29,1105.0,526.0,579.0
7,74.0,7407.0,30 a 34,1214.0,555.0,659.0
7,74.0,7407.0,35 a 39,1136.0,535.0,601.0
7,74.0,7407.0,40 a 44,1099.0,494.0,605.0
7,74.0,7407.0,45 a 49,1060.0,519.0,541.0
7,74.0,7407.0,50 a 54,1202.0,583.0,619.0
7,74.0,7407.0,55 a 59,1295.0,620.0,675.0
7,74.0,7407.0,60 a 64,1168.0,565.0,603.0
7,74.0,7407.0,65 a 69,1017.0,486.0,531.0
7,74.0,7407.0,70 a 74,845.0,398.0,447.0
7,74.0,7407.0,75 a 79,610.0,300.0,310.0
7,74.0,7407.0,80 a 84,412.0,172.0,240.0
7,74.0,7407.0,85 o más,322.0,124.0,198.0
7,74.0,7408.0,0 a 4,951.0,508.0,443.0
7,74.0,7408.0,5 a 9,1300.0,643.0,657.0
7,74.0,7408.0,10 a 14,1403.0,716.0,687.0
7,74.0,7408.0,15 a 19,1331.0,697.0,634.0
7,74.0,7408.0,20 a 24,1187.0,607.0,580.0
7,74.0,7408.0,25 a 29,1298.0,644.0,654.0
7,74.0,7408.0,30 a 34,1379.0,679.0,700.0
7,74.0,7408.0,35 a 39,1317.0,653.0,664.0
7,74.0,7408.0,40 a 44,1278.0,606.0,672.0
7,74.0,7408.0,45 a 49,1233.0,599.0,634.0
7,74.0,7408.0,50 a 54,1364.0,649.0,715.0
7,74.0,7408.0,55 a 59,1506.0,735.0,771.0
7,74.0,7408.0,60 a 64,1356.0,689.0,667.0
7,74.0,7408.0,65 a 69,1103.0,571.0,532.0
7,74.0,7408.0,70 a 74,830.0,419.0,411.0
7,74.0,7408.0,75 a 79,601.0,300.0,301.0
7,74.0,7408.0,80 a 84,360.0,189.0,171.0
7,74.0,7408.0,85 o más,238.0,103.0,135.0
16,161.0,16101.0,0 a 4,8945.0,4544.0,4401.0
16,161.0,16101.0,5 a 9,11587.0,5865.0,5722.0
16,161.0,16101.0,10 a 14,12589.0,6474.0,6115.0
16,161.0,16101.0,15 a 19,12532.0,6438.0,6094.0
16,161.0,16101.0,20 a 24,12286.0,6179.0,6107.0
16,161.0,16101.0,25 a 29,13460.0,6575.0,6885.0
16,161.0,16101.0,30 a 34,14866.0,7176.0,7690.0
16,161.0,16101.0,35 a 39,14057.0,6648.0,7409.0
16,161.0,16101.0,40 a 44,12700.0,5825.0,6875.0
16,161.0,16101.0,45 a 49,11683.0,5250.0,6433.0
16,161.0,16101.0,50 a 54,12807.0,5777.0,7030.0
16,161.0,16101.0,55 a 59,12583.0,5743.0,6840.0
16,161.0,16101.0,60 a 64,11471.0,5138.0,6333.0
16,161.0,16101.0,65 a 69,9495.0,4155.0,5340.0
16,161.0,16101.0,70 a 74,7163.0,3078.0,4085.0
16,161.0,16101.0,75 a 79,5440.0,2274.0,3166.0
16,161.0,16101.0,80 a 84,3646.0,1410.0,2236.0
16,161.0,16101.0,85 o más,3072.0,933.0,2139.0
16,161.0,16102.0,0 a 4,1114.0,552.0,562.0
16,161.0,16102.0,5 a 9,1514.0,755.0,759.0
16,161.0,16102.0,10 a 14,1511.0,738.0,773.0
16,161.0,16102.0,15 a 19,1520.0,809.0,711.0
16,161.0,16102.0,20 a 24,1327.0,670.0,657.0
16,161.0,16102.0,25 a 29,1510.0,721.0,789.0
16,161.0,16102.0,30 a 34,1609.0,779.0,830.0
16,161.0,16102.0,35 a 39,1554.0,701.0,853.0
16,161.0,16102.0,40 a 44,1493.0,703.0,790.0
16,161.0,16102.0,45 a 49,1435.0,672.0,763.0
16,161.0,16102.0,50 a 54,1719.0,795.0,924.0
16,161.0,16102.0,55 a 59,1750.0,835.0,915.0
16,161.0,16102.0,60 a 64,1694.0,854.0,840.0
16,161.0,16102.0,65 a 69,1411.0,681.0,730.0
16,161.0,16102.0,70 a 74,1027.0,483.0,544.0
16,161.0,16102.0,75 a 79,777.0,362.0,415.0
16,161.0,16102.0,80 a 84,496.0,217.0,279.0
16,161.0,16102.0,85 o más,402.0,145.0,257.0
16,161.0,16103.0,0 a 4,1583.0,799.0,784.0
16,161.0,16103.0,5 a 9,2122.0,1102.0,1020.0
16,161.0,16103.0,10 a 14,2307.0,1130.0,1177.0
16,161.0,16103.0,15 a 19,2331.0,1196.0,1135.0
16,161.0,16103.0,20 a 24,2302.0,1164.0,1138.0
16,161.0,16103.0,25 a 29,2298.0,1130.0,1168.0
16,161.0,16103.0,30 a 34,2423.0,1149.0,1274.0
16,161.0,16103.0,35 a 39,2314.0,1081.0,1233.0
16,161.0,16103.0,40 a 44,2238.0,996.0,1242.0
16,161.0,16103.0,45 a 49,2123.0,976.0,1147.0
16,161.0,16103.0,50 a 54,2414.0,1090.0,1324.0
16,161.0,16103.0,55 a 59,2286.0,1015.0,1271.0
16,161.0,16103.0,60 a 64,1812.0,869.0,943.0
16,161.0,16103.0,65 a 69,1450.0,660.0,790.0
16,161.0,16103.0,70 a 74,1083.0,480.0,603.0
16,161.0,16103.0,75 a 79,765.0,333.0,432.0
16,161.0,16103.0,80 a 84,468.0,187.0,281.0
16,161.0,16103.0,85 o más,369.0,129.0,240.0
16,161.0,16104.0,0 a 4,605.0,312.0,293.0
16,161.0,16104.0,5 a 9,787.0,414.0,373.0
16,161.0,16104.0,10 a 14,803.0,415.0,388.0
16,161.0,16104.0,15 a 19,832.0,426.0,406.0
16,161.0,16104.0,20 a 24,780.0,389.0,391.0
16,161.0,16104.0,25 a 29,799.0,395.0,404.0
16,161.0,16104.0,30 a 34,841.0,427.0,414.0
16,161.0,16104.0,35 a 39,824.0,375.0,449.0
16,161.0,16104.0,40 a 44,849.0,436.0,413.0
16,161.0,16104.0,45 a 49,863.0,399.0,464.0
16,161.0,16104.0,50 a 54,987.0,511.0,476.0
16,161.0,16104.0,55 a 59,1004.0,473.0,531.0
16,161.0,16104.0,60 a 64,919.0,479.0,440.0
16,161.0,16104.0,65 a 69,674.0,349.0,325.0
16,161.0,16104.0,70 a 74,596.0,287.0,309.0
16,161.0,16104.0,75 a 79,418.0,200.0,218.0
16,161.0,16104.0,80 a 84,342.0,152.0,190.0
16,161.0,16104.0,85 o más,263.0,109.0,154.0
16,161.0,16105.0,0 a 4,438.0,228.0,210.0
16,161.0,16105.0,5 a 9,509.0,256.0,253.0
16,161.0,16105.0,10 a 14,570.0,297.0,273.0
16,161.0,16105.0,15 a 19,582.0,294.0,288.0
16,161.0,16105.0,20 a 24,538.0,291.0,247.0
16,161.0,16105.0,25 a 29,599.0,293.0,306.0
16,161.0,16105.0,30 a 34,570.0,275.0,295.0
16,161.0,16105.0,35 a 39,531.0,247.0,284.0
16,161.0,16105.0,40 a 44,570.0,277.0,293.0
16,161.0,16105.0,45 a 49,574.0,274.0,300.0
16,161.0,16105.0,50 a 54,650.0,325.0,325.0
16,161.0,16105.0,55 a 59,643.0,301.0,342.0
16,161.0,16105.0,60 a 64,653.0,330.0,323.0
16,161.0,16105.0,65 a 69,522.0,260.0,262.0
16,161.0,16105.0,70 a 74,346.0,167.0,179.0
16,161.0,16105.0,75 a 79,280.0,140.0,140.0
16,161.0,16105.0,80 a 84,201.0,98.0,103.0
16,161.0,16105.0,85 o más,154.0,63.0,91.0
16,161.0,16106.0,0 a 4,588.0,307.0,281.0
16,161.0,16106.0,5 a 9,661.0,338.0,323.0
16,161.0,16106.0,10 a 14,757.0,384.0,373.0
16,161.0,16106.0,15 a 19,759.0,365.0,394.0
16,161.0,16106.0,20 a 24,671.0,335.0,336.0
16,161.0,16106.0,25 a 29,744.0,373.0,371.0
16,161.0,16106.0,30 a 34,868.0,415.0,453.0
16,161.0,16106.0,35 a 39,881.0,400.0,481.0
16,161.0,16106.0,40 a 44,777.0,400.0,377.0
16,161.0,16106.0,45 a 49,792.0,386.0,406.0
16,161.0,16106.0,50 a 54,932.0,442.0,490.0
16,161.0,16106.0,55 a 59,929.0,463.0,466.0
16,161.0,16106.0,60 a 64,906.0,424.0,482.0
16,161.0,16106.0,65 a 69,741.0,381.0,360.0
16,161.0,16106.0,70 a 74,551.0,284.0,267.0
16,161.0,16106.0,75 a 79,439.0,214.0,225.0
16,161.0,16106.0,80 a 84,281.0,129.0,152.0
16,161.0,16106.0,85 o más,225.0,80.0,145.0
16,161.0,16107.0,0 a 4,786.0,408.0,378.0
16,161.0,16107.0,5 a 9,1077.0,572.0,505.0
16,161.0,16107.0,10 a 14,1149.0,579.0,570.0
16,161.0,16107.0,15 a 19,1115.0,560.0,555.0
16,161.0,16107.0,20 a 24,1027.0,549.0,478.0
16,161.0,16107.0,25 a 29,1031.0,503.0,528.0
16,161.0,16107.0,30 a 34,1236.0,562.0,674.0
16,161.0,16107.0,35 a 39,1240.0,623.0,617.0
16,161.0,16107.0,40 a 44,1159.0,547.0,612.0
16,161.0,16107.0,45 a 49,1087.0,522.0,565.0
16,161.0,16107.0,50 a 54,1309.0,659.0,650.0
16,161.0,16107.0,55 a 59,1429.0,683.0,746.0
16,161.0,16107.0,60 a 64,1467.0,723.0,744.0
16,161.0,16107.0,65 a 69,1342.0,655.0,687.0
16,161.0,16107.0,70 a 74,1012.0,465.0,547.0
16,161.0,16107.0,75 a 79,731.0,368.0,363.0
16,161.0,16107.0,80 a 84,550.0,244.0,306.0
16,161.0,16107.0,85 o más,418.0,153.0,265.0
16,161.0,16108.0,0 a 4,749.0,373.0,376.0
16,161.0,16108.0,5 a 9,975.0,476.0,499.0
16,161.0,16108.0,10 a 14,1068.0,569.0,499.0
16,161.0,16108.0,15 a 19,1081.0,532.0,549.0
16,161.0,16108.0,20 a 24,1025.0,517.0,508.0
16,161.0,16108.0,25 a 29,973.0,472.0,501.0
16,161.0,16108.0,30 a 34,1179.0,563.0,616.0
16,161.0,16108.0,35 a 39,1090.0,566.0,524.0
16,161.0,16108.0,40 a 44,1077.0,522.0,555.0
16,161.0,16108.0,45 a 49,1058.0,501.0,557.0
16,161.0,16108.0,50 a 54,1305.0,631.0,674.0
16,161.0,16108.0,55 a 59,1343.0,665.0,678.0
16,161.0,16108.0,60 a 64,1312.0,671.0,641.0
16,161.0,16108.0,65 a 69,1115.0,530.0,585.0
16,161.0,16108.0,70 a 74,766.0,393.0,373.0
16,161.0,16108.0,75 a 79,576.0,268.0,308.0
16,161.0,16108.0,80 a 84,394.0,185.0,209.0
16,161.0,16108.0,85 o más,319.0,122.0,197.0
16,161.0,16109.0,0 a 4,766.0,401.0,365.0
16,161.0,16109.0,5 a 9,1101.0,569.0,532.0
16,161.0,16109.0,10 a 14,1198.0,616.0,582.0
16,161.0,16109.0,15 a 19,1156.0,619.0,537.0
16,161.0,16109.0,20 a 24,974.0,507.0,467.0
16,161.0,16109.0,25 a 29,1117.0,523.0,594.0
16,161.0,16109.0,30 a 34,1288.0,608.0,680.0
16,161.0,16109.0,35 a 39,1227.0,621.0,606.0
16,161.0,16109.0,40 a 44,1192.0,570.0,622.0
16,161.0,16109.0,45 a 49,1149.0,541.0,608.0
16,161.0,16109.0,50 a 54,1441.0,734.0,707.0
16,161.0,16109.0,55 a 59,1446.0,698.0,748.0
16,161.0,16109.0,60 a 64,1256.0,648.0,608.0
16,161.0,16109.0,65 a 69,1088.0,519.0,569.0
16,161.0,16109.0,70 a 74,812.0,386.0,426.0
16,161.0,16109.0,75 a 79,645.0,312.0,333.0
16,161.0,16109.0,80 a 84,415.0,199.0,216.0
16,161.0,16109.0,85 o más,409.0,161.0,248.0
16,162.0,16201.0,0 a 4,513.0,267.0,246.0
16,162.0,16201.0,5 a 9,647.0,311.0,336.0
16,162.0,16201.0,10 a 14,755.0,382.0,373.0
16,162.0,16201.0,15 a 19,740.0,378.0,362.0
16,162.0,16201.0,20 a 24,609.0,302.0,307.0
16,162.0,16201.0,25 a 29,688.0,335.0,353.0
16,162.0,16201.0,30 a 34,768.0,389.0,379.0
16,162.0,16201.0,35 a 39,837.0,392.0,445.0
16,162.0,16201.0,40 a 44,774.0,372.0,402.0
16,162.0,16201.0,45 a 49,742.0,340.0,402.0
16,162.0,16201.0,50 a 54,855.0,419.0,436.0
16,162.0,16201.0,55 a 59,774.0,373.0,401.0
16,162.0,16201.0,60 a 64,817.0,397.0,420.0
16,162.0,16201.0,65 a 69,671.0,339.0,332.0
16,162.0,16201.0,70 a 74,587.0,266.0,321.0
16,162.0,16201.0,75 a 79,402.0,184.0,218.0
16,162.0,16201.0,80 a 84,307.0,132.0,175.0
16,162.0,16201.0,85 o más,260.0,107.0,153.0
16,162.0,16202.0,0 a 4,204.0,101.0,103.0
16,162.0,16202.0,5 a 9,237.0,123.0,114.0
16,162.0,16202.0,10 a 14,297.0,148.0,149.0
16,162.0,16202.0,15 a 19,272.0,132.0,140.0
16,162.0,16202.0,20 a 24,228.0,105.0,123.0
16,162.0,16202.0,25 a 29,304.0,146.0,158.0
16,162.0,16202.0,30 a 34,346.0,167.0,179.0
16,162.0,16202.0,35 a 39,381.0,178.0,203.0
16,162.0,16202.0,40 a 44,382.0,194.0,188.0
16,162.0,16202.0,45 a 49,337.0,171.0,166.0
16,162.0,16202.0,50 a 54,397.0,201.0,196.0
16,162.0,16202.0,55 a 59,391.0,174.0,217.0
16,162.0,16202.0,60 a 64,428.0,224.0,204.0
16,162.0,16202.0,65 a 69,388.0,189.0,199.0
16,162.0,16202.0,70 a 74,313.0,160.0,153.0
16,162.0,16202.0,75 a 79,261.0,137.0,124.0
16,162.0,16202.0,80 a 84,166.0,81.0,85.0
16,162.0,16202.0,85 o más,163.0,62.0,101.0
16,162.0,16203.0,0 a 4,706.0,364.0,342.0
16,162.0,16203.0,5 a 9,953.0,502.0,451.0
16,162.0,16203.0,10 a 14,1038.0,531.0,507.0
16,162.0,16203.0,15 a 19,1027.0,534.0,493.0
16,162.0,16203.0,20 a 24,925.0,458.0,467.0
16,162.0,16203.0,25 a 29,963.0,476.0,487.0
16,162.0,16203.0,30 a 34,1022.0,488.0,534.0
16,162.0,16203.0,35 a 39,1001.0,458.0,543.0
16,162.0,16203.0,40 a 44,1000.0,464.0,536.0
16,162.0,16203.0,45 a 49,977.0,457.0,520.0
16,162.0,16203.0,50 a 54,1031.0,527.0,504.0
16,162.0,16203.0,55 a 59,1140.0,568.0,572.0
16,162.0,16203.0,60 a 64,1156.0,566.0,590.0
16,162.0,16203.0,65 a 69,995.0,473.0,522.0
16,162.0,16203.0,70 a 74,698.0,346.0,352.0
16,162.0,16203.0,75 a 79,575.0,255.0,320.0
16,162.0,16203.0,80 a 84,381.0,168.0,213.0
16,162.0,16203.0,85 o más,307.0,125.0,182.0
16,162.0,16204.0,0 a 4,212.0,103.0,109.0
16,162.0,16204.0,5 a 9,292.0,140.0,152.0
16,162.0,16204.0,10 a 14,339.0,159.0,180.0
16,162.0,16204.0,15 a 19,351.0,178.0,173.0
16,162.0,16204.0,20 a 24,310.0,159.0,151.0
16,162.0,16204.0,25 a 29,286.0,140.0,146.0
16,162.0,16204.0,30 a 34,330.0,159.0,171.0
16,162.0,16204.0,35 a 39,357.0,168.0,189.0
16,162.0,16204.0,40 a 44,328.0,156.0,172.0
16,162.0,16204.0,45 a 49,357.0,184.0,173.0
16,162.0,16204.0,50 a 54,436.0,194.0,242.0
16,162.0,16204.0,55 a 59,483.0,252.0,231.0
16,162.0,16204.0,60 a 64,455.0,231.0,224.0
16,162.0,16204.0,65 a 69,391.0,199.0,192.0
16,162.0,16204.0,70 a 74,310.0,162.0,148.0
16,162.0,16204.0,75 a 79,230.0,104.0,126.0
16,162.0,16204.0,80 a 84,171.0,94.0,77.0
16,162.0,16204.0,85 o más,125.0,49.0,76.0
16,162.0,16205.0,0 a 4,182.0,89.0,93.0
16,162.0,16205.0,5 a 9,271.0,138.0,133.0
16,162.0,16205.0,10 a 14,285.0,140.0,145.0
16,162.0,16205.0,15 a 19,309.0,163.0,146.0
16,162.0,16205.0,20 a 24,263.0,131.0,132.0
16,162.0,16205.0,25 a 29,296.0,154.0,142.0
16,162.0,16205.0,30 a 34,306.0,150.0,156.0
16,162.0,16205.0,35 a 39,294.0,136.0,158.0
16,162.0,16205.0,40 a 44,295.0,156.0,139.0
16,162.0,16205.0,45 a 49,297.0,151.0,146.0
16,162.0,16205.0,50 a 54,392.0,183.0,209.0
16,162.0,16205.0,55 a 59,447.0,224.0,223.0
16,162.0,16205.0,60 a 64,442.0,218.0,224.0
16,162.0,16205.0,65 a 69,362.0,187.0,175.0
16,162.0,16205.0,70 a 74,268.0,151.0,117.0
16,162.0,16205.0,75 a 79,202.0,96.0,106.0
16,162.0,16205.0,80 a 84,153.0,65.0,88.0
16,162.0,16205.0,85 o más,139.0,56.0,83.0
16,162.0,16206.0,0 a 4,259.0,134.0,125.0
16,162.0,16206.0,5 a 9,372.0,198.0,174.0
16,162.0,16206.0,10 a 14,418.0,227.0,191.0
16,162.0,16206.0,15 a 19,333.0,172.0,161.0
16,162.0,16206.0,20 a 24,305.0,162.0,143.0
16,162.0,16206.0,25 a 29,326.0,151.0,175.0
16,162.0,16206.0,30 a 34,382.0,178.0,204.0
16,162.0,16206.0,35 a 39,371.0,179.0,192.0
16,162.0,16206.0,40 a 44,385.0,188.0,197.0
16,162.0,16206.0,45 a 49,396.0,189.0,207.0
16,162.0,16206.0,50 a 54,431.0,212.0,219.0
16,162.0,16206.0,55 a 59,530.0,254.0,276.0
16,162.0,16206.0,60 a 64,516.0,256.0,260.0
16,162.0,16206.0,65 a 69,500.0,241.0,259.0
16,162.0,16206.0,70 a 74,382.0,185.0,197.0
16,162.0,16206.0,75 a 79,273.0,135.0,138.0
16,162.0,16206.0,80 a 84,173.0,77.0,96.0
16,162.0,16206.0,85 o más,156.0,59.0,97.0
16,162.0,16207.0,0 a 4,258.0,146.0,112.0
16,162.0,16207.0,5 a 9,324.0,173.0,151.0
16,162.0,16207.0,10 a 14,363.0,194.0,169.0
16,162.0,16207.0,15 a 19,380.0,205.0,175.0
16,162.0,16207.0,20 a 24,350.0,182.0,168.0
16,162.0,16207.0,25 a 29,362.0,189.0,173.0
16,162.0,16207.0,30 a 34,408.0,191.0,217.0
16,162.0,16207.0,35 a 39,382.0,181.0,201.0
16,162.0,16207.0,40 a 44,383.0,161.0,222.0
16,162.0,16207.0,45 a 49,401.0,187.0,214.0
