Periodo,Comuna,Cantidad_40%,Cantidad_41-50%,Cantidad_51-60%,Cantidad_61-70,Cantidad_71-80%,Cantidad_81-90%,Cantidad_91-100%,Totales_por_comuna
20241001,9210,14338,1432,889,887,911,1058,352,19867
20241001,9202,18551,1886,1362,1259,1318,1429,419,26224
20241001,9203,14319,1390,936,953,986,1144,358,20086
20241001,9206,5912,574,423,277,331,368,120,8005
20241001,9114,19928,2295,1629,1387,1528,1606,469,28842
20241001,9209,7774,1017,711,576,702,694,180,11654
20241001,10103,3203,291,229,210,270,369,106,4678
20241001,9118,8368,630,369,364,367,436,114,10648
20241001,8303,20977,2453,1895,1729,1968,2099,573,31694
20241001,8302,3111,301,200,226,233,322,101,4494
20241001,8304,14507,2213,1544,1534,1828,2128,564,24318
20241001,8305,21187,2176,1583,1440,1813,1701,425,30325
20241001,8306,16147,2354,1753,1648,1966,2201,670,26739
20241001,9101,151216,22638,16797,17182,19087,28751,10559,266230
20241001,8308,3454,392,221,190,210,290,65,4822
20241001,8309,7005,895,635,510,528,528,133,10234
20241001,8311,10549,1119,848,725,814,869,261,15185
20241001,8312,11604,1203,998,936,1052,1085,303,17181
20241001,8313,16335,1842,1316,1297,1319,1421,385,23915
20241001,9103,16175,1468,1005,797,803,888,242,21378
20241001,9104,8083,523,374,311,328,379,122,10120
20241001,9105,20313,2196,1318,1195,1109,1065,309,27505
20241001,9106,11274,803,535,425,391,378,122,13928
20241001,9108,29547,3489,2522,2228,2399,2593,777,43555
20241001,8310,2479,344,261,227,247,314,79,3951
20241001,9102,20676,1521,854,900,861,925,266,26003
20241001,9107,11295,1110,651,695,674,861,251,15537
20241001,9109,19114,1873,1327,1182,1103,1238,363,26200
20241001,9110,6280,514,341,293,341,327,120,8216
20241001,8307,7935,763,686,633,735,704,194,11650
20241001,8314,6014,287,213,198,247,215,67,7241
20241001,12101,54149,10820,9759,10335,12496,17469,6198,121226
20241001,12102,60,17,20,31,25,36,11,200
20241001,12103,36,14,23,20,40,37,13,183
20241001,12401,13565,2143,1971,2018,2172,2797,1117,25783
20241001,13104,67489,11329,9175,9128,9667,11512,2874,121174
20241001,13101,142270,26668,25351,29862,35591,57487,26015,343244
20241001,13102,42418,6712,5288,5325,5981,8735,2478,76937
20241001,13103,86884,11713,9219,8349,8913,8971,2182,136231
20241001,11101,31745,4889,3809,3888,4482,6821,3432,59066
20241001,10305,10257,1358,771,753,797,913,212,15061
20241001,10306,7947,522,343,302,264,317,90,9785
20241001,10307,8464,923,634,630,532,497,138,11818
20241001,10401,2866,413,361,292,339,396,159,4826
20241001,10403,7581,710,517,549,633,706,260,10956
20241001,11102,585,75,70,51,63,82,35,961
20241001,11201,14590,2063,1621,1730,2108,2533,1111,25756
20241001,11202,3624,493,382,361,449,586,270,6165
20241001,11203,1109,156,112,75,112,135,67,1766
20241001,11401,3434,493,416,308,390,418,164,5623
20241001,12104,137,29,24,32,41,48,27,338
20241001,12201,627,116,140,176,292,373,197,1921
20241001,11402,2011,286,166,162,188,223,93,3129
20241001,11301,2057,327,229,257,281,391,131,3673
20241001,12301,2770,545,556,613,759,1079,424,6746
20241001,10404,1170,168,138,139,140,198,98,2051
20241001,10402,1845,307,229,269,228,256,121,3255
20241001,11302,366,58,63,68,90,120,102,867
20241001,11303,302,66,31,35,55,70,30,589
20241001,12402,57,27,17,21,51,71,25,269
20241001,12302,139,53,38,54,58,88,37,467
20241001,12303,72,19,15,17,18,28,19,188
20241001,10104,9144,996,667,495,549,663,181,12695
20241001,10109,22642,3746,2916,3040,3330,6409,2565,44648
20241001,10201,25809,4589,3312,3724,3702,5121,2298,48555
20241001,10108,11636,938,721,635,839,981,277,16027
20241001,10105,14406,1955,1389,1350,1372,1604,547,22623
20241001,10106,12844,1494,902,856,787,1084,328,18295
20241001,10202,27544,3804,2809,2727,2672,3136,977,43669
20241001,10205,10843,1331,969,1000,955,1226,346,16670
20241001,10206,2639,293,230,215,264,241,76,3958
20241001,10207,4206,386,283,316,344,363,111,6009
20241001,10209,6104,727,473,531,567,522,163,9087
20241001,10204,2642,376,214,229,264,327,88,4140
20241001,10302,6480,758,579,471,469,595,141,9493
20241001,10303,14210,1830,1094,1020,1058,1166,322,20700
20241001,10304,8140,1049,800,672,574,642,137,12014
20241001,10301,91830,14147,9924,9867,10512,14279,4710,155269
20241001,10107,10947,1788,1312,1191,1422,1514,415,18589
20241001,10203,9897,1406,1068,970,1142,1169,391,16043
20241001,10208,18109,2697,2088,1981,1935,2276,716,29802
20241001,10210,5477,522,459,363,369,511,179,7880
20241001,13128,83807,13312,9915,9501,10313,11944,2950,141742
20241001,13129,57252,8648,6441,6616,7236,10027,3071,99291
20241001,13201,270691,46092,36120,38717,42709,64634,17602,516565
20241001,13131,54220,6987,5334,5049,5123,5928,1428,84069
20241001,13132,3999,1280,1106,1643,1543,9640,5968,25179
20241001,13124,117278,19214,14649,15324,17108,25348,7568,216489
20241001,13120,43069,10574,8748,11618,13310,40964,20874,149157
20241001,13121,61333,9234,6798,6414,6646,7886,2123,100434
20241001,13122,112539,17694,13407,13432,13774,23092,8497,202435
20241001,13127,89313,13952,11070,10636,11081,14099,4119,154270
20241001,13125,94917,17977,14333,15160,17515,26901,7179,193982
20241001,13126,63222,11027,8902,9176,9809,12919,3774,118829
20241001,13130,45424,8637,7327,8918,10831,23244,9897,114278
20241001,13123,16185,3972,3584,4823,5334,18905,11582,64385
20241001,13105,95427,13211,10129,9602,10182,12078,3016,153645
20241001,13106,83486,14119,12092,12683,14027,18220,5610,160237
20241001,13108,53536,9446,8175,8694,9516,12065,3454,104886
20241001,13109,43141,7741,6160,6789,7648,12111,3686,87276
20241001,13107,40677,6532,4907,5059,5361,13175,6279,81990
20241001,13110,154755,28840,23342,25444,27806,51039,16965,328191
20241001,13112,121333,16709,11817,9755,10106,8739,1904,180363
20241001,13114,35111,9273,8061,11025,11404,48143,35170,158187
20241001,13118,46919,9149,7784,8347,9388,18134,6154,105875
20241001,13119,210177,41284,33313,36672,42823,72752,21430,458451
20241001,13116,63229,8479,6082,5525,5591,5778,1279,95963
20241001,13117,55004,8591,6744,6736,6768,7699,2097,93639
20241001,13111,71423,10711,8207,7791,8042,9116,2267,117557
20241001,13113,19375,4170,3423,3999,4483,12709,5726,53885
20241001,13115,20219,4138,3322,3310,2941,7800,4687,46417
20241001,15101,140392,16538,13733,13480,16118,22121,7155,229537
20241001,15202,411,46,28,25,13,17,5,541
20241001,16107,15119,1626,952,971,980,1186,347,21181
20241001,16102,15983,2156,1542,1357,1403,1472,483,24396
20241001,16103,22149,2924,2155,1946,2100,2318,619,34211
20241001,16105,6640,712,483,396,418,490,132,9271
20241001,14107,15627,1785,1153,1182,1097,1198,360,22402
20241001,14101,87363,13330,10398,11048,11783,17318,6137,157377
20241001,14103,14079,1290,1003,974,993,1142,309,19790
20241001,14104,15040,1781,1182,1122,1193,1161,318,21797
20241001,14105,5522,651,434,435,458,434,102,8036
20241001,14201,25582,3260,2355,2302,2267,2877,893,39536
20241001,14203,9604,867,576,506,460,531,179,12723
20241001,14204,21911,2971,1990,1840,1799,2058,613,33182
20241001,16101,106199,15452,11993,12033,12690,17600,6404,182371
20241001,15102,711,83,49,47,54,76,25,1045
20241001,16108,13923,1172,797,719,657,814,217,18299
20241001,16104,10323,908,537,523,518,669,185,13663
20241001,16106,9693,946,637,641,639,867,312,13735
20241001,14108,29612,3004,1894,1629,1732,1973,600,40444
20241001,14202,12471,1407,859,715,656,770,238,17116
20241001,15201,1096,152,105,62,82,134,52,1683
20241001,16109,13055,1590,1235,1093,1258,1481,397,20109
20241001,14106,17770,1818,1287,1266,1455,1514,355,25465
20241001,14102,4183,481,335,281,326,399,104,6109
20241001,13302,60189,8268,6484,6590,7902,13659,4197,107289
20241001,13301,68662,9099,6934,6812,7405,13724,6231,118867
20241001,13303,10593,1614,1209,1170,1296,2346,751,18979
20241001,13401,163715,24950,19025,18990,21094,29195,8162,285131
20241001,13501,83828,11132,8177,7901,7925,10900,3364,133227
20241001,13403,11876,1992,1475,1306,1349,2432,863,21293
20241001,13404,47714,6816,4999,4901,4925,6971,1850,78176
20241001,13601,43108,5802,4460,4713,5260,8128,2631,74102
20241001,13603,22188,3007,2047,2030,2150,3172,937,35531
20241001,13605,45014,7488,6099,5725,6618,10421,3112,84477
20241001,13202,13027,2303,1619,1667,1621,3296,1188,24721
20241001,13203,9022,1396,1005,1003,1065,1982,623,16096
20241001,13402,58019,8563,6214,6676,7550,12517,3850,103389
20241001,13503,21530,2754,2047,2053,2138,3317,1082,34921
20241001,13504,9811,1346,910,772,917,1265,347,15368
20241001,13604,37792,5911,4662,4352,5717,8754,2522,69710
20241001,13505,7093,946,625,578,442,820,175,10679
20241001,13602,23708,2978,2233,2227,2407,2837,679,37069
20241001,13502,4252,671,424,401,467,1025,325,7565
20241001,16201,8483,889,584,518,564,672,208,11918
20241001,16202,4116,423,260,239,234,341,107,5720
20241001,16207,4322,486,348,260,299,314,76,6105
20241001,16301,38494,4376,3182,2987,3161,3632,1149,56981
20241001,16305,11242,1282,901,789,805,780,194,15993
20241001,16302,21229,2230,1425,1236,1240,1428,368,29156
20241001,16203,10603,1655,1113,969,1007,1066,234,16647
20241001,16303,9899,907,504,491,539,602,128,13070
20241001,16204,4754,326,213,211,202,281,71,6058
20241001,16304,4147,414,281,271,246,343,104,5806
20241001,16205,4285,360,275,193,215,195,43,5566
20241001,16206,4914,565,368,281,344,381,97,6950
20241101,1101,81191,13534,12259,12866,15285,24628,10040,169803
20241101,1107,77239,9922,8424,7878,8881,10659,3859,126862
20241101,1401,9283,1398,1202,1185,1326,1763,686,16843
20241101,2101,136964,27858,24720,27065,33008,59762,23629,333006
20241101,1405,3983,619,528,549,479,739,268,7165
20241101,1402,1154,106,60,60,74,72,24,1550
20241101,1403,990,113,53,38,51,178,67,1490
20241101,1404,2226,220,155,164,161,201,80,3207
20241101,2201,63080,11341,10175,10777,15154,28226,11462,150215
20241101,2103,793,155,138,157,156,240,192,1831
20241101,2104,6932,1099,822,871,865,1333,511,12433
20241101,2102,6946,1260,1129,1176,1492,1940,774,14717
20241101,2203,5436,961,753,757,957,1335,629,10828
20241101,2301,15024,2022,1518,1725,1829,3064,1199,26381
20241101,2302,1764,345,318,350,578,923,320,4598
20241101,3101,82887,11100,9326,10501,13399,21902,8440,157555
20241101,2202,119,18,29,13,28,37,21,265
20241101,3103,8942,1073,947,884,1071,1561,556,15034
20241101,3201,7744,1179,868,822,990,1444,517,13564
20241101,3102,12692,1667,1389,1438,1589,2207,945,21927
20241101,3301,30675,4005,3475,3511,4622,6478,2581,55347
20241101,3302,3552,422,288,252,303,313,130,5260
20241101,3303,4962,709,468,490,573,672,220,8094
20241101,3202,4963,990,823,1070,1366,2121,672,12005
20241101,4101,110366,17855,14325,14741,17017,28576,9256,212136
20241101,3304,6635,939,747,630,983,1328,579,11841
20241101,4102,138566,20715,15948,15531,17258,24251,8288,240557
20241101,4103,7447,969,759,825,839,1284,428,12551
20241101,4106,19688,2441,1870,1728,1777,1974,592,30070
20241101,4104,4017,464,275,256,307,346,142,5807
20241101,4105,3814,455,311,329,323,311,101,5644
20241101,4201,19011,2957,2209,2445,2497,3283,1388,33790
20241101,4202,7294,775,524,526,532,645,236,10532
20241101,4204,16600,2746,2127,2082,2401,3378,1561,30895
20241101,4203,15963,2408,1374,1364,1365,1796,690,24960
20241101,4301,70449,10058,7723,7470,8043,9493,3257,116493
20241101,4303,22311,2620,1965,1822,1615,1844,567,32744
20241101,4302,9810,989,816,664,737,815,257,14088
20241101,4304,8552,971,664,591,746,828,296,12648
20241101,4305,3324,413,250,224,220,293,118,4842
20241101,5304,10228,1623,1220,1181,1359,2110,675,18396
20241101,5605,13632,1842,1294,1131,1035,1416,455,20805
20241101,5502,33734,4217,3419,3256,3554,4603,1400,54183
20241101,5503,12700,1740,1304,1099,1197,1262,369,19671
20241101,5404,7176,958,582,587,616,735,230,10884
20241101,5501,52375,8062,6494,6387,6829,8577,2643,91367
20241101,5401,25470,3741,2410,2292,2242,2968,982,40105
20241101,5603,18795,2151,1500,1301,1220,1222,373,26562
20241101,5604,13909,2122,1391,1377,1232,1566,538,22135
20241101,5506,12760,2006,1620,1552,1777,2438,740,22893
20241101,5109,150363,26627,22866,23103,23624,34800,12345,293728
20241101,5301,29701,5339,4267,4591,4907,7882,2618,59305
20241101,5701,44811,6493,4645,4969,5429,7016,2392,75755
20241101,5601,55299,9047,6615,6393,6818,8112,2553,94837
20241101,5402,12624,1900,1342,1157,1258,1748,619,20648
20241101,5403,4270,717,540,510,462,567,133,7199
20241101,5302,8928,1397,1135,1093,1272,1834,630,16289
20241101,5303,6562,824,639,648,629,1081,335,10718
20241101,5504,10909,1827,1437,1570,1969,3462,1177,22351
20241101,5405,4879,981,647,733,576,983,368,9167
20241101,5602,9737,1549,1091,1269,1034,2093,638,17411
20241101,5606,5493,1280,924,890,917,1814,799,12117
20241101,5201,3348,731,660,657,762,1027,326,7511
20241101,5101,164043,24106,20082,20107,20878,27720,9146,286082
20241101,5107,22827,2827,2189,1972,2150,2953,974,35892
20241101,5102,16406,2679,2070,2205,2199,2871,763,29193
20241101,5103,17541,2975,2611,2906,2961,6211,2505,37710
20241101,5105,14991,2181,1465,1430,1353,2019,651,24090
20241101,5104,533,102,88,91,113,85,32,1044
20241101,6117,29971,4625,3596,3032,3023,3934,1154,49335
20241101,7102,31124,3907,3033,2866,3144,3878,1196,49148
20241101,7103,7714,788,465,500,492,554,162,10675
20241101,6305,12350,1559,1291,1082,988,1089,317,18676
20241101,6306,8154,1437,876,888,788,848,219,13210
20241101,6206,5645,634,363,281,294,423,139,7779
20241101,6301,43753,6736,5168,5349,5477,6696,2136,75315
20241101,6302,11188,1311,999,738,744,815,253,16048
20241101,6201,13943,2101,1505,1445,1234,1854,598,22680
20241101,7101,119504,18198,14227,13654,15658,21817,7406,210464
20241101,6308,6210,972,617,543,467,524,186,9519
20241101,6303,25045,3496,2334,2091,2152,2301,673,38092
20241101,6112,9189,1491,1190,968,1100,1048,242,15228
20241101,6113,13451,2150,1432,1318,1234,1338,297,21220
20241101,6114,9523,1168,804,692,829,938,304,14258
20241101,7108,10805,1494,1002,900,789,781,211,15982
20241101,6310,25850,3649,2631,2635,2505,3360,1211,41841
20241101,6204,5571,757,659,487,580,649,217,8920
20241101,6115,39743,5811,4305,4136,4206,4805,1469,64475
20241101,6111,7515,1217,941,840,919,1562,423,13417
20241101,7107,6371,783,606,551,547,537,191,9586
20241101,6309,3078,362,310,259,236,286,84,4615
20241101,6202,2832,441,263,318,227,317,102,4500
20241101,6205,5616,688,448,466,432,629,235,8514
20241101,6116,15529,2765,2149,2110,2084,2417,716,27770
20241101,6304,5429,771,437,396,366,450,154,8003
20241101,6307,7921,1164,804,741,815,927,266,12638
20241101,7105,36694,4755,3643,3488,4016,4901,1486,58983
20241101,7106,7305,916,627,569,460,559,159,10595
20241101,6203,6210,810,529,445,487,628,210,9319
20241101,7104,3220,369,234,205,155,224,60,4467
20241101,5802,32088,4501,3456,3505,3513,4649,1562,53274
20241101,5803,12518,1632,1235,1176,1044,1588,475,19668
20241101,5801,78281,13186,11195,11730,13404,18287,5849,151932
20241101,6104,13419,2041,1541,1291,1308,1557,448,21605
20241101,5804,66400,10988,9081,9812,10436,13939,4048,124704
20241101,6101,124145,21048,17750,18798,20601,29435,9455,241232
20241101,6102,7879,1320,927,993,928,1026,330,13403
20241101,6108,19599,3048,2649,3174,3987,9726,3192,45375
20241101,6106,20865,3131,2551,2275,2597,3253,900,35572
20241101,6107,18702,2634,1870,1662,1625,1759,523,28775
20241101,6110,16703,2376,1871,1757,1705,2038,620,27070
20241101,5702,9423,1164,957,901,888,1202,396,14931
20241101,5703,17522,2189,1629,1591,1887,2218,722,27758
20241101,5704,4778,625,489,472,516,518,164,7562
20241101,5705,11767,1476,1005,939,1006,1214,355,17762
20241101,6105,12367,1881,1659,1517,1553,2036,545,21558
20241101,6109,9578,1368,907,799,755,894,263,14564
20241101,5706,9687,1550,1152,949,969,1060,316,15683
20241101,6103,5119,779,429,448,477,686,226,8164
20241101,8105,17773,2410,1797,1701,1583,1530,367,27161
20241101,8205,20076,3471,2576,2394,2251,2171,640,33579
20241101,8112,45938,8646,6962,7374,8244,10015,3061,90240
20241101,8110,70464,13073,11349,11395,13660,17838,5475,143254
20241101,8107,28419,4392,3574,3431,3803,4280,1296,49195
20241101,8201,18196,2322,1540,1397,1409,1713,634,27211
20241101,8111,35647,5302,3739,3586,4012,4498,1363,58147
20241101,8102,70978,11412,8977,8089,9262,9752,2799,121269
20241101,8103,40391,7378,5496,5794,6393,8873,2900,77225
20241101,8207,9292,757,409,406,399,447,155,11865
20241101,8301,122328,18461,14590,14389,16388,20481,6795,213432
20241101,8202,23540,3093,2447,2512,2786,3211,1077,38666
20241101,8109,10819,1300,892,869,942,899,272,15993
20241101,8104,8579,1006,583,614,627,737,230,12376
20241101,8203,27268,2625,1626,1706,1687,1905,700,37517
20241101,8204,4669,519,367,272,278,337,105,6547
20241101,8108,59944,10370,8102,8683,9939,15884,5472,118394
20241101,8106,27564,4955,3532,2934,3088,2820,715,45608
20241101,8206,17435,1962,1499,1230,1349,1506,392,25373
20241101,7308,20136,3123,2131,1978,1870,1917,496,31651
20241101,7309,3177,424,231,264,208,291,101,4696
20241101,7304,31668,4742,3520,3074,3037,2833,768,49642
20241101,7305,7806,1026,643,538,465,572,154,11204
20241101,7306,11668,1540,1228,1012,973,1075,322,17818
20241101,7404,32786,3605,2419,2432,2381,3015,1014,47652
20241101,7401,63515,8345,6244,6023,6365,7973,2983,101448
20241101,7402,17529,1705,1363,1242,1367,1505,457,25168
20241101,7403,25865,2793,2118,1686,1548,1550,445,36005
20241101,8101,86684,17231,14254,15070,17063,26515,10371,187188
20241101,7405,17003,1873,1213,1110,1112,1002,328,23641
20241101,7406,34621,3909,2661,2355,2675,3020,858,50099
20241101,7407,12685,1616,1129,944,968,1033,331,18706
20241101,7301,95422,14087,10548,10360,10390,13264,4561,158632
20241101,7109,34126,3418,2781,2524,2678,2879,871,49277
20241101,7201,31354,3626,2605,2351,2367,2937,1089,46329
20241101,7203,6481,888,532,458,425,630,194,9608
20241101,7302,8080,792,546,504,557,564,204,11247
20241101,7303,4928,599,424,394,442,562,179,7528
20241101,7307,12507,1956,1359,1212,1168,1119,316,19637
20241101,7408,15560,1774,1125,1018,983,1004,300,21764
20241101,7110,7874,881,697,641,687,626,183,11589
20241101,7202,7177,716,443,411,396,456,161,9760
20241101,9116,11867,662,412,378,341,420,108,14188
20241101,9117,13971,879,520,496,472,497,167,17002
20241101,10101,135545,22200,17892,18814,21796,28170,9798,254215
20241101,9204,7832,549,421,288,330,367,93,9880
20241101,9205,10000,589,395,395,448,562,200,12589
20241101,9201,33224,4647,3399,3294,3571,4389,1461,53985
20241101,9202,18345,1919,1404,1288,1338,1486,436,26216
20241101,9203,14077,1466,1021,1011,979,1177,365,20096
20241101,9207,7220,637,423,315,362,355,144,9456
20241101,9208,10166,743,509,452,538,674,205,13287
20241101,9119,22566,2500,1761,1667,1696,1757,541,32488
20241101,9111,26125,2591,1826,1508,1404,1559,476,35489
20241101,9114,19661,2295,1703,1457,1533,1643,522,28814
20241101,10102,22366,3547,2582,2262,2460,2588,731,36536
20241101,10103,3174,313,217,245,249,372,116,4686
20241101,9210,14183,1442,945,906,940,1104,360,19880
20241101,9120,47275,5650,4159,3998,3875,5350,1798,72105
20241101,9121,11906,903,596,486,441,435,114,14881
20241101,9115,22131,2961,2059,2028,1763,2840,994,34776
20241101,9206,5866,575,447,310,330,369,120,8017
20241101,9211,22984,3200,2032,2004,2169,2404,760,35553
20241101,9112,55797,6792,4698,3978,4077,4298,1294,80934
20241101,9118,8340,611,381,365,364,456,136,10653
