Código región,Código provincia,Código comuna,Grupos de edad,Años de escolaridad promedio
8,81.0,8107.0,10 a 14,6.1
8,81.0,8107.0,15 a 19,10.7
8,81.0,8107.0,20 a 24,13.4
8,81.0,8107.0,25 a 29,14.3
8,81.0,8107.0,30 a 34,14
8,81.0,8107.0,35 a 39,13.6
8,81.0,8107.0,40 a 44,12.9
8,81.0,8107.0,45 a 49,12
8,81.0,8107.0,50 a 54,11.4
8,81.0,8107.0,55 a 59,10.6
8,81.0,8107.0,60 a 64,10
8,81.0,8107.0,65 a 69,9.8
8,81.0,8107.0,70 a 74,9.2
8,81.0,8107.0,75 a 79,7.8
8,81.0,8107.0,80 a 84,6.9
8,81.0,8107.0,85 o más,5.9
8,81.0,8108.0,0 a 4,0
8,81.0,8108.0,5 a 9,1.4
8,81.0,8108.0,10 a 14,6
8,81.0,8108.0,15 a 19,10.6
8,81.0,8108.0,20 a 24,13.5
8,81.0,8108.0,25 a 29,14.5
8,81.0,8108.0,30 a 34,14.6
8,81.0,8108.0,35 a 39,14.5
8,81.0,8108.0,40 a 44,14.2
8,81.0,8108.0,45 a 49,13.8
8,81.0,8108.0,50 a 54,13.1
8,81.0,8108.0,55 a 59,12.1
8,81.0,8108.0,60 a 64,11.5
8,81.0,8108.0,65 a 69,11.1
8,81.0,8108.0,70 a 74,10.6
8,81.0,8108.0,75 a 79,9.9
8,81.0,8108.0,80 a 84,9
8,81.0,8108.0,85 o más,8.8
8,81.0,8109.0,0 a 4,0
8,81.0,8109.0,5 a 9,1.6
8,81.0,8109.0,10 a 14,6.3
8,81.0,8109.0,15 a 19,10.8
8,81.0,8109.0,20 a 24,13
8,81.0,8109.0,25 a 29,13.6
8,81.0,8109.0,30 a 34,13.4
8,81.0,8109.0,35 a 39,12.7
8,81.0,8109.0,40 a 44,11.8
8,81.0,8109.0,45 a 49,10.5
8,81.0,8109.0,50 a 54,9.7
8,81.0,8109.0,55 a 59,8.9
8,81.0,8109.0,60 a 64,8.4
8,81.0,8109.0,65 a 69,8.3
8,81.0,8109.0,70 a 74,7.4
8,81.0,8109.0,75 a 79,5.2
8,81.0,8109.0,80 a 84,4.4
8,81.0,8109.0,85 o más,3.8
8,81.0,8110.0,0 a 4,0
8,81.0,8110.0,5 a 9,1.5
8,81.0,8110.0,10 a 14,6.1
8,81.0,8110.0,15 a 19,10.9
8,81.0,8110.0,20 a 24,13.6
8,81.0,8110.0,25 a 29,14.5
8,81.0,8110.0,30 a 34,14.4
8,81.0,8110.0,35 a 39,14.4
8,81.0,8110.0,40 a 44,13.8
8,81.0,8110.0,45 a 49,13.1
8,81.0,8110.0,50 a 54,12.4
8,81.0,8110.0,55 a 59,11.6
8,81.0,8110.0,60 a 64,11.1
8,81.0,8110.0,65 a 69,10.9
8,81.0,8110.0,70 a 74,10.3
8,81.0,8110.0,75 a 79,8.8
8,81.0,8110.0,80 a 84,8.4
8,81.0,8110.0,85 o más,7.4
8,81.0,8111.0,0 a 4,0
8,81.0,8111.0,5 a 9,1.6
8,81.0,8111.0,10 a 14,6.2
8,81.0,8111.0,15 a 19,10.8
8,81.0,8111.0,20 a 24,13.5
8,81.0,8111.0,25 a 29,14.3
8,81.0,8111.0,30 a 34,14.1
8,81.0,8111.0,35 a 39,13.5
8,81.0,8111.0,40 a 44,12.9
8,81.0,8111.0,45 a 49,12.1
8,81.0,8111.0,50 a 54,11.3
8,81.0,8111.0,55 a 59,10.5
8,81.0,8111.0,60 a 64,10.1
8,81.0,8111.0,65 a 69,9.9
8,81.0,8111.0,70 a 74,9
8,81.0,8111.0,75 a 79,8
8,81.0,8111.0,80 a 84,6.9
8,81.0,8111.0,85 o más,6.2
8,81.0,8112.0,0 a 4,0
8,81.0,8112.0,5 a 9,1.5
8,81.0,8112.0,10 a 14,6
8,81.0,8112.0,15 a 19,10.8
8,81.0,8112.0,20 a 24,13.8
8,81.0,8112.0,25 a 29,14.6
8,81.0,8112.0,30 a 34,14.5
8,81.0,8112.0,35 a 39,14.2
8,81.0,8112.0,40 a 44,13.7
8,81.0,8112.0,45 a 49,13
8,81.0,8112.0,50 a 54,12.4
8,81.0,8112.0,55 a 59,11.6
8,81.0,8112.0,60 a 64,11.2
8,81.0,8112.0,65 a 69,10.8
8,81.0,8112.0,70 a 74,10.1
8,81.0,8112.0,75 a 79,8.8
8,81.0,8112.0,80 a 84,7.8
8,81.0,8112.0,85 o más,6.8
8,82.0,8201.0,0 a 4,0
8,82.0,8201.0,5 a 9,1.6
8,82.0,8201.0,10 a 14,6.1
8,82.0,8201.0,15 a 19,10.5
8,82.0,8201.0,20 a 24,12.7
8,82.0,8201.0,25 a 29,12.9
8,82.0,8201.0,30 a 34,12.7
8,82.0,8201.0,35 a 39,12.3
8,82.0,8201.0,40 a 44,11.3
8,82.0,8201.0,45 a 49,10.4
8,82.0,8201.0,50 a 54,9.7
8,82.0,8201.0,55 a 59,9.1
8,82.0,8201.0,60 a 64,8.7
8,82.0,8201.0,65 a 69,8.4
8,82.0,8201.0,70 a 74,7.8
8,82.0,8201.0,75 a 79,6.4
8,82.0,8201.0,80 a 84,5.6
8,82.0,8201.0,85 o más,4.7
8,82.0,8202.0,0 a 4,0
8,82.0,8202.0,5 a 9,1.4
8,82.0,8202.0,10 a 14,6.1
8,82.0,8202.0,15 a 19,10.6
8,82.0,8202.0,20 a 24,13.2
8,82.0,8202.0,25 a 29,13.8
8,82.0,8202.0,30 a 34,13.5
8,82.0,8202.0,35 a 39,13
8,82.0,8202.0,40 a 44,12.1
8,82.0,8202.0,45 a 49,11.1
8,82.0,8202.0,50 a 54,10.2
8,82.0,8202.0,55 a 59,9.5
8,82.0,8202.0,60 a 64,8.8
8,82.0,8202.0,65 a 69,8.4
8,82.0,8202.0,70 a 74,7.5
8,82.0,8202.0,75 a 79,6.5
8,82.0,8202.0,80 a 84,5.2
8,82.0,8202.0,85 o más,4.6
8,82.0,8203.0,0 a 4,0
8,82.0,8203.0,5 a 9,1.5
8,82.0,8203.0,10 a 14,6.1
8,82.0,8203.0,15 a 19,10.5
8,82.0,8203.0,20 a 24,12.9
8,82.0,8203.0,25 a 29,13.1
8,82.0,8203.0,30 a 34,13.1
8,82.0,8203.0,35 a 39,12.5
8,82.0,8203.0,40 a 44,11.5
8,82.0,8203.0,45 a 49,10.7
8,82.0,8203.0,50 a 54,9.6
8,82.0,8203.0,55 a 59,8.7
8,82.0,8203.0,60 a 64,8.4
8,82.0,8203.0,65 a 69,8
8,82.0,8203.0,70 a 74,7.2
8,82.0,8203.0,75 a 79,5.9
8,82.0,8203.0,80 a 84,4.7
8,82.0,8203.0,85 o más,4.2
8,82.0,8204.0,0 a 4,0
8,82.0,8204.0,5 a 9,1.6
8,82.0,8204.0,10 a 14,6.1
8,82.0,8204.0,15 a 19,10.8
8,82.0,8204.0,20 a 24,12.7
8,82.0,8204.0,25 a 29,13
8,82.0,8204.0,30 a 34,12.8
8,82.0,8204.0,35 a 39,12.2
8,82.0,8204.0,40 a 44,11.2
8,82.0,8204.0,45 a 49,10.1
8,82.0,8204.0,50 a 54,9.3
8,82.0,8204.0,55 a 59,8.5
8,82.0,8204.0,60 a 64,8.1
8,82.0,8204.0,65 a 69,8
8,82.0,8204.0,70 a 74,6.7
8,82.0,8204.0,75 a 79,5.8
8,82.0,8204.0,80 a 84,5.4
8,82.0,8204.0,85 o más,4.7
8,82.0,8205.0,0 a 4,0
8,82.0,8205.0,5 a 9,1.6
8,82.0,8205.0,10 a 14,6.3
8,82.0,8205.0,15 a 19,10.6
8,82.0,8205.0,20 a 24,13.2
8,82.0,8205.0,25 a 29,13.7
8,82.0,8205.0,30 a 34,13.3
8,82.0,8205.0,35 a 39,12.8
8,82.0,8205.0,40 a 44,12
8,82.0,8205.0,45 a 49,11
8,82.0,8205.0,50 a 54,10.3
8,82.0,8205.0,55 a 59,9.5
8,82.0,8205.0,60 a 64,8.7
8,82.0,8205.0,65 a 69,8.2
8,82.0,8205.0,70 a 74,6.9
8,82.0,8205.0,75 a 79,5.6
8,82.0,8205.0,80 a 84,4.7
8,82.0,8205.0,85 o más,4.1
8,82.0,8206.0,0 a 4,0
8,82.0,8206.0,5 a 9,1.6
8,82.0,8206.0,10 a 14,6.2
8,82.0,8206.0,15 a 19,10.6
8,82.0,8206.0,20 a 24,12.9
8,82.0,8206.0,25 a 29,13.1
8,82.0,8206.0,30 a 34,12.7
8,82.0,8206.0,35 a 39,12.2
8,82.0,8206.0,40 a 44,11.4
8,82.0,8206.0,45 a 49,10.5
8,82.0,8206.0,50 a 54,9.6
8,82.0,8206.0,55 a 59,8.6
8,82.0,8206.0,60 a 64,7.9
8,82.0,8206.0,65 a 69,7.6
8,82.0,8206.0,70 a 74,6.3
8,82.0,8206.0,75 a 79,5.1
8,82.0,8206.0,80 a 84,4.5
8,82.0,8206.0,85 o más,3.6
8,82.0,8207.0,0 a 4,0
8,82.0,8207.0,5 a 9,1.6
8,82.0,8207.0,10 a 14,6.2
8,82.0,8207.0,15 a 19,10.6
8,82.0,8207.0,20 a 24,12.8
8,82.0,8207.0,25 a 29,12.8
8,82.0,8207.0,30 a 34,12.3
8,82.0,8207.0,35 a 39,11.4
8,82.0,8207.0,40 a 44,10.3
8,82.0,8207.0,45 a 49,9.1
8,82.0,8207.0,50 a 54,8.5
8,82.0,8207.0,55 a 59,7.4
8,82.0,8207.0,60 a 64,7
8,82.0,8207.0,65 a 69,6.1
8,82.0,8207.0,70 a 74,5
8,82.0,8207.0,75 a 79,4.6
8,82.0,8207.0,80 a 84,2.9
8,82.0,8207.0,85 o más,3.4
8,83.0,8301.0,0 a 4,0
8,83.0,8301.0,5 a 9,1.5
8,83.0,8301.0,10 a 14,6.1
8,83.0,8301.0,15 a 19,10.6
8,83.0,8301.0,20 a 24,13.1
8,83.0,8301.0,25 a 29,13.8
8,83.0,8301.0,30 a 34,13.8
8,83.0,8301.0,35 a 39,13.6
8,83.0,8301.0,40 a 44,13
8,83.0,8301.0,45 a 49,12.2
8,83.0,8301.0,50 a 54,11.3
8,83.0,8301.0,55 a 59,10.6
8,83.0,8301.0,60 a 64,10
8,83.0,8301.0,65 a 69,9.6
8,83.0,8301.0,70 a 74,8.7
8,83.0,8301.0,75 a 79,7.5
8,83.0,8301.0,80 a 84,6.7
8,83.0,8301.0,85 o más,6.1
8,83.0,8302.0,0 a 4,0
8,83.0,8302.0,5 a 9,1.5
8,83.0,8302.0,10 a 14,6.3
8,83.0,8302.0,15 a 19,10.7
8,83.0,8302.0,20 a 24,13.1
8,83.0,8302.0,25 a 29,13.7
8,83.0,8302.0,30 a 34,13.3
8,83.0,8302.0,35 a 39,12.6
8,83.0,8302.0,40 a 44,12.2
8,83.0,8302.0,45 a 49,11.4
8,83.0,8302.0,50 a 54,10.5
8,83.0,8302.0,55 a 59,9.4
8,83.0,8302.0,60 a 64,9.1
8,83.0,8302.0,65 a 69,8.7
8,83.0,8302.0,70 a 74,7.6
8,83.0,8302.0,75 a 79,6.3
8,83.0,8302.0,80 a 84,5.7
8,83.0,8302.0,85 o más,5.1
8,83.0,8303.0,0 a 4,0
8,83.0,8303.0,5 a 9,1.5
8,83.0,8303.0,10 a 14,6.2
8,83.0,8303.0,15 a 19,10.8
8,83.0,8303.0,20 a 24,13.3
8,83.0,8303.0,25 a 29,13.5
8,83.0,8303.0,30 a 34,13.3
8,83.0,8303.0,35 a 39,12.8
8,83.0,8303.0,40 a 44,11.9
8,83.0,8303.0,45 a 49,10.8
8,83.0,8303.0,50 a 54,10.3
8,83.0,8303.0,55 a 59,9.2
8,83.0,8303.0,60 a 64,8.8
8,83.0,8303.0,65 a 69,8
8,83.0,8303.0,70 a 74,6.9
8,83.0,8303.0,75 a 79,5.7
8,83.0,8303.0,80 a 84,4.4
8,83.0,8303.0,85 o más,3.8
8,83.0,8304.0,0 a 4,0
8,83.0,8304.0,5 a 9,1.4
8,83.0,8304.0,10 a 14,6.2
8,83.0,8304.0,15 a 19,10.7
8,83.0,8304.0,20 a 24,13.3
8,83.0,8304.0,25 a 29,13.8
8,83.0,8304.0,30 a 34,13.6
8,83.0,8304.0,35 a 39,13.1
8,83.0,8304.0,40 a 44,12.1
8,83.0,8304.0,45 a 49,11.1
8,83.0,8304.0,50 a 54,10.5
8,83.0,8304.0,55 a 59,9.6
8,83.0,8304.0,60 a 64,8.9
8,83.0,8304.0,65 a 69,8.2
8,83.0,8304.0,70 a 74,7.2
8,83.0,8304.0,75 a 79,6.2
8,83.0,8304.0,80 a 84,5.2
8,83.0,8304.0,85 o más,4.5
8,83.0,8305.0,0 a 4,0
8,83.0,8305.0,5 a 9,1.5
8,83.0,8305.0,10 a 14,6.2
8,83.0,8305.0,15 a 19,10.4
8,83.0,8305.0,20 a 24,12.6
8,83.0,8305.0,25 a 29,12.9
8,83.0,8305.0,30 a 34,12.7
8,83.0,8305.0,35 a 39,12.3
8,83.0,8305.0,40 a 44,11.3
8,83.0,8305.0,45 a 49,10.4
8,83.0,8305.0,50 a 54,9.7
8,83.0,8305.0,55 a 59,8.9
8,83.0,8305.0,60 a 64,8.2
8,83.0,8305.0,65 a 69,8.1
8,83.0,8305.0,70 a 74,7.3
8,83.0,8305.0,75 a 79,6
8,83.0,8305.0,80 a 84,4.8
8,83.0,8305.0,85 o más,4.3
8,83.0,8306.0,0 a 4,0
8,83.0,8306.0,5 a 9,1.6
8,83.0,8306.0,10 a 14,6.2
8,83.0,8306.0,15 a 19,10.7
8,83.0,8306.0,20 a 24,13.4
8,83.0,8306.0,25 a 29,13.9
8,83.0,8306.0,30 a 34,13.6
8,83.0,8306.0,35 a 39,13.1
8,83.0,8306.0,40 a 44,12
8,83.0,8306.0,45 a 49,11.3
8,83.0,8306.0,50 a 54,10.5
8,83.0,8306.0,55 a 59,9.7
8,83.0,8306.0,60 a 64,8.8
8,83.0,8306.0,65 a 69,8.3
8,83.0,8306.0,70 a 74,6.9
8,83.0,8306.0,75 a 79,5.5
8,83.0,8306.0,80 a 84,4.7
8,83.0,8306.0,85 o más,4.1
8,83.0,8307.0,0 a 4,0
8,83.0,8307.0,5 a 9,1.6
8,83.0,8307.0,10 a 14,6.1
8,83.0,8307.0,15 a 19,10.8
8,83.0,8307.0,20 a 24,13.1
8,83.0,8307.0,25 a 29,13.1
8,83.0,8307.0,30 a 34,12.6
8,83.0,8307.0,35 a 39,12.3
8,83.0,8307.0,40 a 44,11.3
8,83.0,8307.0,45 a 49,10.6
8,83.0,8307.0,50 a 54,9.3
8,83.0,8307.0,55 a 59,8.6
8,83.0,8307.0,60 a 64,8.1
8,83.0,8307.0,65 a 69,7.5
8,83.0,8307.0,70 a 74,6.3
8,83.0,8307.0,75 a 79,5.1
8,83.0,8307.0,80 a 84,4
8,83.0,8307.0,85 o más,3.3
8,83.0,8308.0,0 a 4,0
8,83.0,8308.0,5 a 9,1.6
8,83.0,8308.0,10 a 14,6.2
8,83.0,8308.0,15 a 19,10.4
8,83.0,8308.0,20 a 24,12.7
8,83.0,8308.0,25 a 29,13.1
8,83.0,8308.0,30 a 34,12.6
8,83.0,8308.0,35 a 39,12.2
8,83.0,8308.0,40 a 44,11.5
8,83.0,8308.0,45 a 49,10.9
8,83.0,8308.0,50 a 54,10
8,83.0,8308.0,55 a 59,9
8,83.0,8308.0,60 a 64,8.5
8,83.0,8308.0,65 a 69,8
8,83.0,8308.0,70 a 74,7.1
8,83.0,8308.0,75 a 79,6.1
8,83.0,8308.0,80 a 84,5
8,83.0,8308.0,85 o más,4.3
8,83.0,8309.0,0 a 4,0
8,83.0,8309.0,5 a 9,1.6
8,83.0,8309.0,10 a 14,6.2
8,83.0,8309.0,15 a 19,10.9
8,83.0,8309.0,20 a 24,13.1
8,83.0,8309.0,25 a 29,13.3
8,83.0,8309.0,30 a 34,13.2
8,83.0,8309.0,35 a 39,12.2
8,83.0,8309.0,40 a 44,11.6
8,83.0,8309.0,45 a 49,10.7
8,83.0,8309.0,50 a 54,10
8,83.0,8309.0,55 a 59,9.3
8,83.0,8309.0,60 a 64,8.5
8,83.0,8309.0,65 a 69,8
8,83.0,8309.0,70 a 74,6.8
8,83.0,8309.0,75 a 79,5.2
8,83.0,8309.0,80 a 84,4.9
8,83.0,8309.0,85 o más,4
8,83.0,8310.0,0 a 4,0
8,83.0,8310.0,5 a 9,1.8
8,83.0,8310.0,10 a 14,6.4
8,83.0,8310.0,15 a 19,10.8
8,83.0,8310.0,20 a 24,13.7
8,83.0,8310.0,25 a 29,14.3
8,83.0,8310.0,30 a 34,13.7
8,83.0,8310.0,35 a 39,13
8,83.0,8310.0,40 a 44,12.2
8,83.0,8310.0,45 a 49,11.1
8,83.0,8310.0,50 a 54,10.3
8,83.0,8310.0,55 a 59,10
8,83.0,8310.0,60 a 64,9.5
8,83.0,8310.0,65 a 69,8.4
8,83.0,8310.0,70 a 74,9.2
8,83.0,8310.0,75 a 79,6.9
8,83.0,8310.0,80 a 84,6.1
8,83.0,8310.0,85 o más,4.7
8,83.0,8311.0,0 a 4,0
8,83.0,8311.0,5 a 9,1.4
8,83.0,8311.0,10 a 14,6
8,83.0,8311.0,15 a 19,10.7
8,83.0,8311.0,20 a 24,13
8,83.0,8311.0,25 a 29,13.4
8,83.0,8311.0,30 a 34,13
8,83.0,8311.0,35 a 39,12.4
8,83.0,8311.0,40 a 44,11.7
8,83.0,8311.0,45 a 49,10.6
8,83.0,8311.0,50 a 54,9.8
8,83.0,8311.0,55 a 59,9.3
8,83.0,8311.0,60 a 64,8.5
8,83.0,8311.0,65 a 69,7.7
8,83.0,8311.0,70 a 74,6.5
8,83.0,8311.0,75 a 79,5.4
8,83.0,8311.0,80 a 84,4.9
8,83.0,8311.0,85 o más,4
8,83.0,8312.0,0 a 4,0
8,83.0,8312.0,5 a 9,1.4
8,83.0,8312.0,10 a 14,6.1
8,83.0,8312.0,15 a 19,10.5
8,83.0,8312.0,20 a 24,13.1
8,83.0,8312.0,25 a 29,13.3
8,83.0,8312.0,30 a 34,13.2
8,83.0,8312.0,35 a 39,12.8
8,83.0,8312.0,40 a 44,12
8,83.0,8312.0,45 a 49,11.2
8,83.0,8312.0,50 a 54,10.5
8,83.0,8312.0,55 a 59,9.8
8,83.0,8312.0,60 a 64,9.1
8,83.0,8312.0,65 a 69,8.7
8,83.0,8312.0,70 a 74,7.8
8,83.0,8312.0,75 a 79,6.7
8,83.0,8312.0,80 a 84,5.7
8,83.0,8312.0,85 o más,5.1
8,83.0,8313.0,0 a 4,0
8,83.0,8313.0,5 a 9,1.5
8,83.0,8313.0,10 a 14,6.2
8,83.0,8313.0,15 a 19,10.7
8,83.0,8313.0,20 a 24,13.3
8,83.0,8313.0,25 a 29,13.7
8,83.0,8313.0,30 a 34,13.2
8,83.0,8313.0,35 a 39,12.8
8,83.0,8313.0,40 a 44,12
8,83.0,8313.0,45 a 49,10.8
8,83.0,8313.0,50 a 54,10.3
8,83.0,8313.0,55 a 59,9.4
8,83.0,8313.0,60 a 64,8.7
8,83.0,8313.0,65 a 69,8.4
8,83.0,8313.0,70 a 74,7.6
8,83.0,8313.0,75 a 79,6.3
8,83.0,8313.0,80 a 84,5.4
8,83.0,8313.0,85 o más,5.1
8,83.0,8314.0,0 a 4,0
8,83.0,8314.0,5 a 9,1.8
8,83.0,8314.0,10 a 14,6.1
8,83.0,8314.0,15 a 19,10.3
8,83.0,8314.0,20 a 24,11.7
8,83.0,8314.0,25 a 29,11.4
8,83.0,8314.0,30 a 34,11.1
8,83.0,8314.0,35 a 39,10.1
8,83.0,8314.0,40 a 44,8.9
8,83.0,8314.0,45 a 49,8.1
8,83.0,8314.0,50 a 54,7
8,83.0,8314.0,55 a 59,5.6
8,83.0,8314.0,60 a 64,4.2
8,83.0,8314.0,65 a 69,3.8
8,83.0,8314.0,70 a 74,3.1
8,83.0,8314.0,75 a 79,2.2
8,83.0,8314.0,80 a 84,1.8
8,83.0,8314.0,85 o más,1
9,91.0,9101.0,0 a 4,0
9,91.0,9101.0,5 a 9,1.4
9,91.0,9101.0,10 a 14,6.1
9,91.0,9101.0,15 a 19,10.8
9,91.0,9101.0,20 a 24,13.6
9,91.0,9101.0,25 a 29,14.6
9,91.0,9101.0,30 a 34,14.7
9,91.0,9101.0,35 a 39,14.5
9,91.0,9101.0,40 a 44,14
9,91.0,9101.0,45 a 49,13.3
9,91.0,9101.0,50 a 54,12.6
9,91.0,9101.0,55 a 59,11.9
9,91.0,9101.0,60 a 64,11.3
9,91.0,9101.0,65 a 69,11
9,91.0,9101.0,70 a 74,10.6
9,91.0,9101.0,75 a 79,9.7
9,91.0,9101.0,80 a 84,8.7
9,91.0,9101.0,85 o más,7.9
9,91.0,9102.0,0 a 4,0
9,91.0,9102.0,5 a 9,1.6
9,91.0,9102.0,10 a 14,6.2
9,91.0,9102.0,15 a 19,10.6
9,91.0,9102.0,20 a 24,13
9,91.0,9102.0,25 a 29,12.8
9,91.0,9102.0,30 a 34,12.4
9,91.0,9102.0,35 a 39,12
9,91.0,9102.0,40 a 44,10.9
9,91.0,9102.0,45 a 49,9.8
9,91.0,9102.0,50 a 54,9.3
9,91.0,9102.0,55 a 59,8.2
9,91.0,9102.0,60 a 64,7.7
9,91.0,9102.0,65 a 69,7.2
9,91.0,9102.0,70 a 74,6.1
9,91.0,9102.0,75 a 79,5.2
9,91.0,9102.0,80 a 84,4.7
9,91.0,9102.0,85 o más,4.4
9,91.0,9103.0,0 a 4,0
9,91.0,9103.0,5 a 9,1.5
9,91.0,9103.0,10 a 14,6.2
9,91.0,9103.0,15 a 19,10.7
9,91.0,9103.0,20 a 24,13.1
9,91.0,9103.0,25 a 29,13.6
9,91.0,9103.0,30 a 34,13.2
9,91.0,9103.0,35 a 39,12.7
9,91.0,9103.0,40 a 44,11.9
9,91.0,9103.0,45 a 49,10.9
9,91.0,9103.0,50 a 54,10.2
9,91.0,9103.0,55 a 59,9.5
9,91.0,9103.0,60 a 64,9
9,91.0,9103.0,65 a 69,8.6
9,91.0,9103.0,70 a 74,7.4
9,91.0,9103.0,75 a 79,6.2
9,91.0,9103.0,80 a 84,5.3
9,91.0,9103.0,85 o más,4.5
9,91.0,9104.0,0 a 4,0
9,91.0,9104.0,5 a 9,1.6
9,91.0,9104.0,10 a 14,6.2
9,91.0,9104.0,15 a 19,10.6
9,91.0,9104.0,20 a 24,12.3
9,91.0,9104.0,25 a 29,12.4
9,91.0,9104.0,30 a 34,12.4
9,91.0,9104.0,35 a 39,11.8
9,91.0,9104.0,40 a 44,10.7
9,91.0,9104.0,45 a 49,10
9,91.0,9104.0,50 a 54,9.1
9,91.0,9104.0,55 a 59,8.5
9,91.0,9104.0,60 a 64,8.2
9,91.0,9104.0,65 a 69,7
9,91.0,9104.0,70 a 74,5.9
9,91.0,9104.0,75 a 79,4.7
9,91.0,9104.0,80 a 84,4.2
9,91.0,9104.0,85 o más,3.4
9,91.0,9105.0,0 a 4,0
9,91.0,9105.0,5 a 9,1.4
9,91.0,9105.0,10 a 14,6.1
9,91.0,9105.0,15 a 19,10.5
9,91.0,9105.0,20 a 24,12.7
9,91.0,9105.0,25 a 29,13
9,91.0,9105.0,30 a 34,12.6
9,91.0,9105.0,35 a 39,12.2
9,91.0,9105.0,40 a 44,11.3
9,91.0,9105.0,45 a 49,10.2
9,91.0,9105.0,50 a 54,9.7
9,91.0,9105.0,55 a 59,9
9,91.0,9105.0,60 a 64,8.5
9,91.0,9105.0,65 a 69,8.1
9,91.0,9105.0,70 a 74,6.8
9,91.0,9105.0,75 a 79,5.8
9,91.0,9105.0,80 a 84,5.1
9,91.0,9105.0,85 o más,4.2
9,91.0,9106.0,0 a 4,0
9,91.0,9106.0,5 a 9,1.6
9,91.0,9106.0,10 a 14,6.1
9,91.0,9106.0,15 a 19,10.8
9,91.0,9106.0,20 a 24,12.7
9,91.0,9106.0,25 a 29,12.5
9,91.0,9106.0,30 a 34,12.1
9,91.0,9106.0,35 a 39,11.3
9,91.0,9106.0,40 a 44,10.4
9,91.0,9106.0,45 a 49,9.3
9,91.0,9106.0,50 a 54,8.9
9,91.0,9106.0,55 a 59,8.1
9,91.0,9106.0,60 a 64,6.9
9,91.0,9106.0,65 a 69,6.8
9,91.0,9106.0,70 a 74,5.7
9,91.0,9106.0,75 a 79,4.4
9,91.0,9106.0,80 a 84,3.2
9,91.0,9106.0,85 o más,2.9
9,91.0,9107.0,0 a 4,0
9,91.0,9107.0,5 a 9,1.7
9,91.0,9107.0,10 a 14,6.3
9,91.0,9107.0,15 a 19,10.9
9,91.0,9107.0,20 a 24,13.3
9,91.0,9107.0,25 a 29,13.3
9,91.0,9107.0,30 a 34,12.9
9,91.0,9107.0,35 a 39,12.7
9,91.0,9107.0,40 a 44,11.8
9,91.0,9107.0,45 a 49,11.1
9,91.0,9107.0,50 a 54,10.3
9,91.0,9107.0,55 a 59,9.6
9,91.0,9107.0,60 a 64,8.9
9,91.0,9107.0,65 a 69,8.6
9,91.0,9107.0,70 a 74,8
9,91.0,9107.0,75 a 79,6.8
9,91.0,9107.0,80 a 84,6.5
9,91.0,9107.0,85 o más,5.5
9,91.0,9108.0,0 a 4,0
9,91.0,9108.0,5 a 9,1.5
9,91.0,9108.0,10 a 14,6.1
9,91.0,9108.0,15 a 19,10.7
9,91.0,9108.0,20 a 24,13.1
9,91.0,9108.0,25 a 29,13.4
9,91.0,9108.0,30 a 34,13
9,91.0,9108.0,35 a 39,12.7
9,91.0,9108.0,40 a 44,12
9,91.0,9108.0,45 a 49,11.1
9,91.0,9108.0,50 a 54,10.4
9,91.0,9108.0,55 a 59,9.8
9,91.0,9108.0,60 a 64,9
9,91.0,9108.0,65 a 69,8.8
9,91.0,9108.0,70 a 74,7.8
9,91.0,9108.0,75 a 79,6.9
9,91.0,9108.0,80 a 84,6
9,91.0,9108.0,85 o más,5.3
9,91.0,9109.0,0 a 4,0
9,91.0,9109.0,5 a 9,1.5
9,91.0,9109.0,10 a 14,6.1
9,91.0,9109.0,15 a 19,10.6
9,91.0,9109.0,20 a 24,12.7
9,91.0,9109.0,25 a 29,13.2
9,91.0,9109.0,30 a 34,13.1
9,91.0,9109.0,35 a 39,12.5
9,91.0,9109.0,40 a 44,11.9
9,91.0,9109.0,45 a 49,10.9
9,91.0,9109.0,50 a 54,10.2
9,91.0,9109.0,55 a 59,9.5
9,91.0,9109.0,60 a 64,8.8
9,91.0,9109.0,65 a 69,8.4
9,91.0,9109.0,70 a 74,7.6
9,91.0,9109.0,75 a 79,6.4
9,91.0,9109.0,80 a 84,5.8
9,91.0,9109.0,85 o más,4.8
9,91.0,9110.0,0 a 4,0
9,91.0,9110.0,5 a 9,1.5
9,91.0,9110.0,10 a 14,6.3
9,91.0,9110.0,15 a 19,10.6
9,91.0,9110.0,20 a 24,13
9,91.0,9110.0,25 a 29,13.2
9,91.0,9110.0,30 a 34,13.4
9,91.0,9110.0,35 a 39,12.6
9,91.0,9110.0,40 a 44,11.9
9,91.0,9110.0,45 a 49,10.5
9,91.0,9110.0,50 a 54,10.2
9,91.0,9110.0,55 a 59,9.2
9,91.0,9110.0,60 a 64,8.5
9,91.0,9110.0,65 a 69,8.1
9,91.0,9110.0,70 a 74,7.3
9,91.0,9110.0,75 a 79,6.1
9,91.0,9110.0,80 a 84,5
9,91.0,9110.0,85 o más,3.9
9,91.0,9111.0,0 a 4,0
9,91.0,9111.0,5 a 9,1.4
9,91.0,9111.0,10 a 14,6.1
9,91.0,9111.0,15 a 19,10.6
9,91.0,9111.0,20 a 24,12.9
9,91.0,9111.0,25 a 29,13.3
9,91.0,9111.0,30 a 34,13
9,91.0,9111.0,35 a 39,12.4
9,91.0,9111.0,40 a 44,11.8
9,91.0,9111.0,45 a 49,10.7
9,91.0,9111.0,50 a 54,10.1
